t	X	z11	Z	dz11	dZ	
2.808	2.71289e-11	-0.0336189	-0.0334866	-0.0329299	-0.011849	
2.80889	-1.20775e-10	-0.0336477	-0.0334971	-0.0330262	-0.0118323	
2.81	-1.03202e-10	-0.0336841	-0.0335102	-0.0330356	-0.0118094	
2.81	1.12908e-10	-0.0336848	-0.0335102	-0.0328988	-0.0118068	
2.812	5.61717e-11	-0.0337506	-0.0335338	-0.0329072	-0.011765	
2.813	4.62847e-11	-0.0337835	-0.0335455	-0.0329054	-0.0117442	
2.818	1.18385e-10	-0.0339479	-0.033604	-0.0329597	-0.0116404	
2.81889	2.75132e-10	-0.0339768	-0.0336143	-0.033056	-0.0116227	
2.82	2.66441e-10	-0.0340132	-0.0336272	-0.0330651	-0.0115996	
2.82	4.81207e-11	-0.0340139	-0.0336272	-0.0329281	-0.0115983	
2.822	4.07439e-11	-0.0340798	-0.0336504	-0.032936	-0.0115563	
2.823	4.06899e-11	-0.0341127	-0.0336619	-0.032934	-0.0115354	
2.828	4.12465e-11	-0.0342773	-0.0337194	-0.0329873	-0.0114308	
2.82889	4.22325e-11	-0.0343061	-0.0337295	-0.0330836	-0.0114122	
2.83	4.21717e-11	-0.0343426	-0.0337422	-0.0330925	-0.011389	
2.83	4.08411e-11	-0.0343434	-0.0337422	-0.0329552	-0.0113889	
2.832	4.0695e-11	-0.0344093	-0.0337649	-0.0329627	-0.0113468	
2.833	4.06744e-11	-0.0344422	-0.0337762	-0.0329605	-0.0113259	
2.838	4.10527e-11	-0.0346069	-0.0338326	-0.0330127	-0.0112205	
2.83889	4.17482e-11	-0.0346358	-0.0338426	-0.0331091	-0.0112009	
2.84	4.17736e-11	-0.0346723	-0.033855	-0.0331178	-0.0111776	
2.84	4.08159e-11	-0.034673	-0.033855	-0.0329801	-0.0111788	
2.842	4.06421e-11	-0.034739	-0.0338774	-0.0329871	-0.0111365	
2.843	4.05833e-11	-0.034772	-0.0338884	-0.0329847	-0.0111156	
2.848	4.13842e-11	-0.0349368	-0.0339438	-0.033036	-0.0110094	
2.84889	4.29311e-11	-0.0349656	-0.0339536	-0.0331324	-0.0109889	
2.85	4.29786e-11	-0.0350022	-0.0339658	-0.0331408	-0.0109654	
2.85	4.08503e-11	-0.0350029	-0.0339657	-0.0330028	-0.0109679	
2.852	4.03859e-11	-0.0350689	-0.0339877	-0.0330094	-0.0109255	
2.853	4.02319e-11	-0.0351019	-0.0339985	-0.0330068	-0.0109045	
2.858	4.19351e-11	-0.0352668	-0.0340528	-0.033057	-0.0107977	
2.85889	4.53385e-11	-0.0352957	-0.0340624	-0.0331534	-0.0107761	
2.86	4.53927e-11	-0.0353323	-0.0340744	-0.0331616	-0.0107526	
2.86	4.07072e-11	-0.035333	-0.0340744	-0.0330233	-0.0107564	
2.862	3.97135e-11	-0.0353991	-0.0340959	-0.0330295	-0.0107138	
2.863	3.93952e-11	-0.0354321	-0.0341065	-0.0330267	-0.0106928	
2.868	4.04743e-11	-0.0355971	-0.0341597	-0.0330759	-0.0105853	
2.86889	4.33725e-11	-0.035626	-0.0341692	-0.0331723	-0.0105628	
2.87	4.297e-11	-0.0356626	-0.0341809	-0.0331803	-0.0105391	
2.87	3.89835e-11	-0.0356634	-0.0341809	-0.0330417	-0.0105443	
2.872	3.84399e-11	-0.0357294	-0.034202	-0.0330474	-0.0105016	
2.873	3.8359e-11	-0.0357625	-0.0342124	-0.0330443	-0.0104806	
2.878	3.82935e-11	-0.0359276	-0.0342645	-0.0330925	-0.0103724	
2.87889	3.86736e-11	-0.0359565	-0.0342738	-0.033189	-0.0103489	
2.88	3.86033e-11	-0.0359931	-0.0342853	-0.0331967	-0.0103251	
2.88	3.80201e-11	-0.0359938	-0.0342852	-0.0330578	-0.0103316	
2.882	3.79183e-11	-0.03606	-0.0343059	-0.0330631	-0.0102888	
2.883	3.78872e-11	-0.036093	-0.0343161	-0.0330598	-0.0102678	
2.888	3.77234e-11	-0.0362582	-0.0343672	-0.033107	-0.010159	
2.88889	3.76776e-11	-0.0362871	-0.0343763	-0.0332034	-0.0101346	
2.89	3.76499e-11	-0.0363238	-0.0343875	-0.033211	-0.0101106	
2.89	3.76818e-11	-0.0363245	-0.0343875	-0.0330717	-0.0101185	
2.892	3.76327e-11	-0.0363906	-0.0344077	-0.0330766	-0.0100756	
2.893	3.76134e-11	-0.0364237	-0.0344178	-0.0330731	-0.0100546	
2.898	3.75121e-11	-0.0365889	-0.0344678	-0.0331192	-0.00994512	
2.89889	3.74846e-11	-0.0366179	-0.0344766	-0.0332157	-0.00991976	
2.9	3.74669e-11	-0.0366545	-0.0344877	-0.033223	-0.00989576	
2.9	3.74851e-11	-0.0366553	-0.0344876	-0.0330834	-0.00990496	
2.902	3.74538e-11	-0.0367214	-0.0345074	-0.0330879	-0.00986192	
2.903	3.74411e-11	-0.0367545	-0.0345172	-0.0330841	-0.00984093	
2.908	3.7375e-11	-0.0369198	-0.0345662	-0.0331292	-0.00973092	
2.90889	3.73578e-11	-0.0369487	-0.0345749	-0.0332257	-0.0097046	
2.91	3.73458e-11	-0.0369854	-0.0345857	-0.0332327	-0.00968051	
2.91	3.73561e-11	-0.0369861	-0.0345856	-0.0330929	-0.00969106	
2.912	3.7335e-11	-0.0370523	-0.034605	-0.0330969	-0.00964793	
2.913	3.73261e-11	-0.0370854	-0.0346146	-0.0330929	-0.00962697	
2.918	3.72796e-11	-0.0372507	-0.0346625	-0.033137	-0.00951641	
2.91889	3.72683e-11	-0.0372797	-0.0346709	-0.0332334	-0.00948914	
2.92	3.72595e-11	-0.0373164	-0.0346815	-0.0332403	-0.00946497	
2.92	3.72654e-11	-0.0373171	-0.0346814	-0.0331002	-0.00947687	
2.922	3.72496e-11	-0.0373833	-0.0347004	-0.0331037	-0.00943368	
2.923	3.72427e-11	-0.0374164	-0.0347098	-0.0330995	-0.00941273	
2.928	3.72074e-11	-0.0375817	-0.0347566	-0.0331425	-0.00930167	
2.92889	3.71993e-11	-0.0376107	-0.0347649	-0.033239	-0.00927344	
2.93	3.71923e-11	-0.0376474	-0.0347752	-0.0332456	-0.0092492	
2.93	3.71956e-11	-0.0376481	-0.0347751	-0.0331052	-0.00926246	
2.932	3.71834e-11	-0.0377143	-0.0347937	-0.0331083	-0.00921921	
2.933	3.71776e-11	-0.0377474	-0.0348028	-0.0331038	-0.0091983	
2.938	3.71484e-11	-0.0379128	-0.0348486	-0.0331458	-0.00908675	
2.93889	3.71422e-11	-0.0379418	-0.0348567	-0.0332423	-0.00905758	
2.94	3.71362e-11	-0.0379784	-0.0348668	-0.0332487	-0.00903327	
2.94	3.71381e-11	-0.0379792	-0.0348667	-0.033108	-0.00904789	
2.942	3.71272e-11	-0.0380454	-0.0348848	-0.0331106	-0.0090046	
2.943	3.71221e-11	-0.0380785	-0.0348937	-0.0331059	-0.00898372	
2.948	3.70963e-11	-0.0382438	-0.0349384	-0.0331469	-0.00887173	
2.94889	3.70911e-11	-0.0382728	-0.0349463	-0.0332433	-0.00884161	
2.95	3.70856e-11	-0.0383095	-0.0349562	-0.0332495	-0.00881724	
2.95	3.70867e-11	-0.0383102	-0.0349561	-0.0331085	-0.00883323	
2.952	3.70767e-11	-0.0383764	-0.0349738	-0.0331107	-0.0087899	
2.953	3.70719e-11	-0.0384096	-0.0349825	-0.0331058	-0.00876908	
2.958	3.7048e-11	-0.0385749	-0.0350261	-0.0331457	-0.00865667	
2.95889	3.70434e-11	-0.0386039	-0.0350338	-0.0332421	-0.00862559	
2.96	3.70382e-11	-0.0386406	-0.0350434	-0.033248	-0.00860118	
2.96	3.70389e-11	-0.0386413	-0.0350433	-0.0331068	-0.00861854	
2.962	3.70296e-11	-0.0387075	-0.0350606	-0.0331086	-0.0085752	
2.963	3.7025e-11	-0.0387406	-0.0350691	-0.0331034	-0.00855442	
2.968	3.70021e-11	-0.038906	-0.0351116	-0.0331423	-0.00844162	
2.96889	3.69977e-11	-0.0389349	-0.0351192	-0.0332387	-0.0084096	
2.97	3.69927e-11	-0.0389716	-0.0351286	-0.0332443	-0.00838515	
2.97	3.69931e-11	-0.0389723	-0.0351285	-0.0331028	-0.00840388	
2.972	3.69842e-11	-0.0390385	-0.0351453	-0.0331041	-0.00836054	
2.973	3.69798e-11	-0.0390716	-0.0351536	-0.0330987	-0.00833982	
2.978	3.69573e-11	-0.039237	-0.035195	-0.0331365	-0.00822667	
2.97889	3.69532e-11	-0.0392659	-0.0352024	-0.0332329	-0.00819371	
2.98	3.69482e-11	-0.0393026	-0.0352115	-0.0332384	-0.00816921	
2.98	3.69485e-11	-0.0393033	-0.0352114	-0.0330966	-0.00818933	
2.982	3.69397e-11	-0.0393695	-0.0352278	-0.0330975	-0.008146	
2.983	3.69352e-11	-0.0394026	-0.0352359	-0.0330918	-0.00812535	
2.988	3.6913e-11	-0.0395679	-0.0352763	-0.0331286	-0.00801187	
2.98889	3.69089e-11	-0.0395968	-0.0352835	-0.033225	-0.00797797	
2.99	3.6904e-11	-0.0396335	-0.0352924	-0.0332302	-0.00795345	
2.99	3.69042e-11	-0.0396342	-0.0352922	-0.0330881	-0.00797495	
2.992	3.68954e-11	-0.0397004	-0.0353082	-0.0330885	-0.00793164	
2.993	3.6891e-11	-0.0397335	-0.0353161	-0.0330826	-0.00791106	
2.998	3.68688e-11	-0.0398987	-0.0353554	-0.0331183	-0.00779729	
2.99889	3.68648e-11	-0.0399277	-0.0353624	-0.0332147	-0.00776245	
3	3.68598e-11	-0.0399643	-0.0353711	-0.0332197	-0.00773791	
3	3.686e-11	-0.0399651	-0.0353709	-0.0330773	-0.00776081	
3.002	3.6851e-11	-0.0400312	-0.0353865	-0.0330773	-0.00771754	
3.003	3.68466e-11	-0.0400643	-0.0353941	-0.0330711	-0.00769703	
3.008	3.68244e-11	-0.0402295	-0.0354324	-0.0331058	-0.007583	
3.00889	3.68204e-11	-0.0402584	-0.0354392	-0.0332022	-0.00754723	
3.01	3.68154e-11	-0.040295	-0.0354476	-0.0332069	-0.00752267	
3.01	3.68156e-11	-0.0402957	-0.0354475	-0.0330642	-0.00754697	
3.012	3.68069e-11	-0.0403619	-0.0354626	-0.0330638	-0.00750375	
3.013	3.68024e-11	-0.0403949	-0.03547	-0.0330574	-0.00748333	
3.018	3.67802e-11	-0.04056	-0.0355072	-0.033091	-0.00736907	
3.01889	3.67762e-11	-0.040589	-0.0355138	-0.0331873	-0.00733236	
3.02	3.67712e-11	-0.0406256	-0.035522	-0.0331918	-0.0073078	
3.02	3.67713e-11	-0.0406263	-0.0355219	-0.0330489	-0.0073335	
3.022	3.67624e-11	-0.0406924	-0.0355365	-0.033048	-0.00729034	
3.023	3.67579e-11	-0.0407255	-0.0355438	-0.0330414	-0.00727002	
3.028	3.67356e-11	-0.0408905	-0.0355799	-0.0330739	-0.00715556	
3.02889	3.67316e-11	-0.0409194	-0.0355863	-0.0331702	-0.00711792	
3.03	3.67266e-11	-0.040956	-0.0355943	-0.0331745	-0.00709336	
3.03	3.67267e-11	-0.0409567	-0.0355941	-0.0330313	-0.00712048	
3.032	3.67176e-11	-0.0410228	-0.0356084	-0.0330299	-0.00707739	
3.033	3.67131e-11	-0.0410558	-0.0356154	-0.0330231	-0.00705717	
3.038	3.66907e-11	-0.0412207	-0.0356505	-0.0330546	-0.00694255	
3.03889	3.66866e-11	-0.0412496	-0.0356567	-0.0331508	-0.00690398	
3.04	3.66816e-11	-0.0412862	-0.0356644	-0.0331548	-0.00687942	
3.04	3.66817e-11	-0.0412869	-0.0356643	-0.0330114	-0.00690796	
3.042	3.66728e-11	-0.0413529	-0.0356781	-0.0330096	-0.00686496	
3.043	3.66683e-11	-0.0413859	-0.0356849	-0.0330025	-0.00684484	
3.048	3.66457e-11	-0.0415507	-0.0357189	-0.0330329	-0.00673009	
3.04889	3.66417e-11	-0.0415796	-0.035725	-0.0331292	-0.0066906	
3.05	3.66366e-11	-0.0416162	-0.0357325	-0.0331329	-0.00666606	
3.05	3.66367e-11	-0.0416169	-0.0357323	-0.0329892	-0.00669601	
3.052	3.66274e-11	-0.0416829	-0.0357457	-0.032987	-0.00665312	
3.053	3.66229e-11	-0.0417159	-0.0357523	-0.0329796	-0.00663312	
3.058	3.66002e-11	-0.0418806	-0.0357852	-0.033009	-0.00651827	
3.05889	3.65961e-11	-0.0419094	-0.0357911	-0.0331052	-0.00647785	
3.06	3.6591e-11	-0.0419459	-0.0357984	-0.0331087	-0.00645334	
3.06	3.65911e-11	-0.0419467	-0.0357982	-0.0329648	-0.00648471	
3.062	3.65823e-11	-0.0420126	-0.0358112	-0.032962	-0.00644194	
3.063	3.65777e-11	-0.0420455	-0.0358176	-0.0329545	-0.00642206	
3.068	3.65549e-11	-0.0422101	-0.0358495	-0.0329827	-0.00630714	
3.06889	3.65508e-11	-0.0422389	-0.0358552	-0.0330789	-0.0062658	
3.07	3.65457e-11	-0.0422754	-0.0358622	-0.0330822	-0.00624132	
3.07	3.65458e-11	-0.0422762	-0.035862	-0.032938	-0.00627413	
3.072	3.65366e-11	-0.042342	-0.0358746	-0.0329348	-0.00623149	
3.073	3.6532e-11	-0.042375	-0.0358807	-0.032927	-0.00621173	
3.078	3.65091e-11	-0.0425394	-0.0359116	-0.0329542	-0.00609679	
3.07889	3.65049e-11	-0.0425682	-0.0359171	-0.0330504	-0.00605453	
3.08	3.64998e-11	-0.0426046	-0.0359239	-0.0330534	-0.00603009	
3.08	3.64999e-11	-0.0426054	-0.0359237	-0.0329089	-0.00606433	
3.082	3.6491e-11	-0.0426712	-0.0359358	-0.0329053	-0.00602183	
3.083	3.64864e-11	-0.0427041	-0.0359418	-0.0328973	-0.00600222	
3.088	3.64634e-11	-0.0428684	-0.0359716	-0.0329234	-0.00588727	
3.08889	3.64592e-11	-0.0428971	-0.035977	-0.0330195	-0.0058441	
3.09	3.64541e-11	-0.0429336	-0.0359835	-0.0330223	-0.00581971	
3.09	3.64542e-11	-0.0429343	-0.0359833	-0.0328776	-0.00585539	
3.092	3.64449e-11	-0.0430001	-0.035995	-0.0328735	-0.00581305	
3.093	3.64402e-11	-0.0430329	-0.0360008	-0.0328652	-0.00579357	
3.098	3.64171e-11	-0.043197	-0.0360295	-0.0328902	-0.00567867	
3.09889	3.64129e-11	-0.0432258	-0.0360347	-0.0329863	-0.00563458	
3.1	3.64077e-11	-0.0432622	-0.036041	-0.0329889	-0.00561024	
3.1	3.64078e-11	-0.0432629	-0.0360408	-0.0328439	-0.00564737	
3.102	3.63986e-11	-0.0433286	-0.0360521	-0.0328394	-0.0056052	
3.103	3.6394e-11	-0.0433614	-0.0360577	-0.0328309	-0.00558588	
3.108	3.63707e-11	-0.0435254	-0.0360854	-0.0328548	-0.00547105	
3.10889	3.63665e-11	-0.0435541	-0.0360904	-0.0329509	-0.00542605	
3.11	3.63613e-11	-0.0435904	-0.0360965	-0.0329532	-0.00540178	
3.11	3.63614e-11	-0.0435912	-0.0360963	-0.032808	-0.00544035	
3.112	3.63517e-11	-0.0436568	-0.0361071	-0.032803	-0.00539837	
3.113	3.6347e-11	-0.0436896	-0.0361125	-0.0327942	-0.0053792	
3.118	3.63236e-11	-0.0438533	-0.0361392	-0.0328171	-0.00526448	
3.11889	3.63194e-11	-0.043882	-0.036144	-0.0329131	-0.00521858	
3.12	3.63142e-11	-0.0439183	-0.0361499	-0.0329151	-0.00519437	
3.12	3.63143e-11	-0.043919	-0.0361496	-0.0327697	-0.00523439	
3.122	3.6305e-11	-0.0439846	-0.0361601	-0.0327642	-0.00519262	
3.123	3.63003e-11	-0.0440173	-0.0361653	-0.0327553	-0.00517362	
3.128	3.62767e-11	-0.0441809	-0.0361909	-0.032777	-0.00505903	
3.12889	3.62725e-11	-0.0442095	-0.0361956	-0.032873	-0.00501223	
3.13	3.62672e-11	-0.0442458	-0.0362012	-0.0328748	-0.0049881	
3.13	3.62673e-11	-0.0442465	-0.036201	-0.0327291	-0.00502958	
3.132	3.62577e-11	-0.044312	-0.036211	-0.0327232	-0.00498803	
3.133	3.6253e-11	-0.0443447	-0.036216	-0.032714	-0.0049692	
3.138	3.62293e-11	-0.044508	-0.0362406	-0.0327347	-0.00485478	
3.13889	3.62251e-11	-0.0445366	-0.0362451	-0.0328306	-0.00480708	
3.14	3.62198e-11	-0.0445728	-0.0362505	-0.0328322	-0.00478304	
3.14	3.62199e-11	-0.0445736	-0.0362502	-0.0326863	-0.00482598	
3.142	3.62107e-11	-0.044639	-0.0362599	-0.0326799	-0.00478466	
3.143	3.62059e-11	-0.0446716	-0.0362646	-0.0326704	-0.00476601	
3.148	3.61822e-11	-0.0448348	-0.0362883	-0.03269	-0.0046518	
3.14889	3.61779e-11	-0.0448633	-0.0362926	-0.0327859	-0.00460321	
3.15	3.61726e-11	-0.0448995	-0.0362977	-0.0327872	-0.00457926	
3.15	3.61727e-11	-0.0449002	-0.0362975	-0.0326411	-0.00462367	
3.152	3.61633e-11	-0.0449655	-0.0363067	-0.0326343	-0.00458259	
3.153	3.61585e-11	-0.0449981	-0.0363113	-0.0326246	-0.00456413	
3.158	3.61346e-11	-0.045161	-0.0363339	-0.0326431	-0.00445017	
3.15889	3.61303e-11	-0.0451895	-0.036338	-0.0327389	-0.00440068	
3.16	3.6125e-11	-0.0452256	-0.036343	-0.03274	-0.00437684	
3.16	3.6125e-11	-0.0452264	-0.0363427	-0.0325936	-0.00442272	
3.162	3.61155e-11	-0.0452916	-0.0363516	-0.0325863	-0.0043819	
3.163	3.61107e-11	-0.0453241	-0.0363559	-0.0325764	-0.00436363	
3.168	3.60867e-11	-0.0454868	-0.0363775	-0.0325938	-0.00424995	
3.16889	3.60824e-11	-0.0455152	-0.0363815	-0.0326896	-0.00419957	
3.17	3.6077e-11	-0.0455513	-0.0363862	-0.0326904	-0.00417585	
3.17	3.60771e-11	-0.0455521	-0.036386	-0.0325438	-0.00422319	
