t	dx	dy	dz	da	db	dc	
0.608	0.477054	-1.44398e-07	4.35481e-12	7.48306e-09	0.904465	2.96212e-05	
0.612	0.479129	-1.4465e-07	4.44127e-12	7.49613e-09	0.918581	2.98023e-05	
0.632	0.498525	-1.15978e-07	4.88357e-12	6.01028e-09	0.919901	3.0712e-05	
0.635556	0.512685	-7.63707e-08	4.97128e-12	3.95771e-09	0.837882	3.08799e-05	
0.64	0.515183	-7.55673e-08	5.07305e-12	3.91608e-09	0.852091	3.10798e-05	
0.64	0.498916	-1.26974e-07	5.06312e-12	6.58011e-09	0.976996	3.10696e-05	
0.648	0.504542	-1.20867e-07	5.24799e-12	6.26365e-09	0.993895	3.143e-05	
0.652	0.508746	-1.20427e-07	5.34486e-12	6.24084e-09	0.991661	3.16095e-05	
0.672	0.520321	-9.53976e-08	5.83606e-12	4.94373e-09	1.05303	3.25025e-05	
0.675556	0.511159	-6.4511e-08	5.92844e-12	3.34312e-09	1.15009	3.26568e-05	
0.68	0.515629	-6.30562e-08	6.04195e-12	3.26772e-09	1.14916	3.28547e-05	
0.68	0.532667	-1.02452e-07	6.03829e-12	5.30929e-09	1.01834	3.28605e-05	
0.688	0.539529	-9.64356e-08	6.24383e-12	4.99753e-09	1.02574	3.32161e-05	
0.692	0.541707	-9.64022e-08	6.35113e-12	4.9958e-09	1.03906	3.33919e-05	
0.712	0.561108	-7.23878e-08	6.89512e-12	3.75131e-09	1.04034	3.42748e-05	
0.715556	0.574666	-4.05643e-08	6.99733e-12	2.10214e-09	0.962953	3.44375e-05	
0.72	0.577267	-3.98284e-08	7.12257e-12	2.064e-09	0.976367	3.46314e-05	
0.72	0.561917	-8.09737e-08	7.11845e-12	4.19625e-09	1.09423	3.46217e-05	
0.728	0.567666	-7.59205e-08	7.34538e-12	3.93439e-09	1.11019	3.49711e-05	
0.732	0.571502	-7.52428e-08	7.46382e-12	3.89927e-09	1.11078	3.51448e-05	
0.752	0.584152	-5.629e-08	8.06153e-12	2.91709e-09	1.16389	3.60099e-05	
0.755556	0.578649	-3.48464e-08	8.17074e-12	1.80583e-09	1.23286	3.61609e-05	
0.76	0.582771	-3.35071e-08	8.30853e-12	1.73642e-09	1.23459	3.63523e-05	
0.76	0.594544	-6.04985e-08	8.30842e-12	3.13518e-09	1.1442	3.63554e-05	
0.768	0.601147	-5.57863e-08	8.55762e-12	2.89098e-09	1.1536	3.66993e-05	
0.772	0.603834	-5.55407e-08	8.68727e-12	2.87826e-09	1.16302	3.68694e-05	
0.792	0.621443	-3.80756e-08	9.34165e-12	1.97317e-09	1.17805	3.77216e-05	
0.795556	0.629533	-1.61489e-08	9.46148e-12	8.36873e-10	1.14264	3.78759e-05	
0.8	0.632607	-1.54884e-08	9.61185e-12	8.02644e-10	1.15243	3.80633e-05	
0.8	0.625076	-4.36642e-08	9.61107e-12	2.26278e-09	1.21026	3.80579e-05	
0.808	0.631132	-3.9952e-08	9.88309e-12	2.07041e-09	1.22385	3.83953e-05	
0.812	0.634476	-3.94318e-08	1.00244e-11	2.04345e-09	1.22822	3.85625e-05	
0.832	0.649052	-2.6426e-08	1.07363e-11	1.36946e-09	1.26655	3.93974e-05	
0.835556	0.649097	-1.19993e-08	1.08656e-11	6.21835e-10	1.29292	3.95455e-05	
0.84	0.652767	-1.11422e-08	1.1029e-11	5.77414e-10	1.29813	3.97296e-05	
0.84	0.656634	-2.92964e-08	1.10295e-11	1.51821e-09	1.26843	3.97288e-05	
0.848	0.662971	-2.61956e-08	1.13249e-11	1.35752e-09	1.27987	4.00598e-05	
0.852	0.666019	-2.58834e-08	1.14779e-11	1.34134e-09	1.28652	4.02237e-05	
0.872	0.682077	-1.52391e-08	1.22488e-11	7.89729e-10	1.31346	4.10424e-05	
0.875556	0.685902	-2.76798e-09	1.23887e-11	1.43443e-10	1.31081	4.11885e-05	
0.88	0.689306	-2.26196e-09	1.25653e-11	1.1722e-10	1.31805	4.13688e-05	
0.88	0.687834	-1.81498e-08	1.25657e-11	9.40565e-10	1.32936	4.13667e-05	
0.888	0.694064	-1.58456e-08	1.28848e-11	8.21157e-10	1.34162	4.16909e-05	
0.892	0.697205	-1.55607e-08	1.30497e-11	8.06394e-10	1.34755	4.18513e-05	
0.912	0.712735	-7.99747e-09	1.38804e-11	4.14449e-10	1.37855	4.26527e-05	
0.915556	0.715289	5.23529e-10	1.4031e-11	-2.71305e-11	1.38565	4.27957e-05	
0.92	0.718775	9.17164e-10	1.42209e-11	-4.75296e-11	1.39227	4.2972e-05	
0.92	0.719089	-9.8878e-09	1.42211e-11	5.1241e-10	1.38986	4.29699e-05	
0.928	0.725342	-8.24702e-09	1.45642e-11	4.27381e-10	1.40194	4.32871e-05	
0.932	0.728472	-8.05607e-09	1.47412e-11	4.17485e-10	1.40796	4.3444e-05	
0.952	0.744099	-2.90037e-09	1.56319e-11	1.50304e-10	1.43822	4.42274e-05	
0.955556	0.746848	2.94487e-09	1.57934e-11	-1.5261e-10	1.44382	4.43669e-05	
0.96	0.750325	3.17115e-09	1.59966e-11	-1.64337e-10	1.45051	4.45392e-05	
0.96	0.750369	-4.27474e-09	1.59968e-11	2.21527e-10	1.45017	4.45375e-05	
0.968	0.756626	-3.22783e-09	1.63639e-11	1.67274e-10	1.46223	4.48474e-05	
0.972	0.759748	-3.12891e-09	1.65529e-11	1.62148e-10	1.4683	4.50005e-05	
0.992	0.775399	-3.33429e-11	1.75039e-11	1.72801e-12	1.49838	4.57654e-05	
0.995556	0.778224	3.58604e-09	1.76762e-11	-1.85837e-10	1.5034	4.59018e-05	
1	0.781695	3.66744e-09	1.78928e-11	-1.90056e-10	1.51013	4.60699e-05	
1	0.781629	-9.93404e-10	1.78927e-11	5.14807e-11	1.51064	4.60679e-05	
1.008	0.787881	-4.49336e-10	1.82839e-11	2.32858e-11	1.52273	4.63703e-05	
1.012	0.791008	-4.24655e-10	1.84849e-11	2.20067e-11	1.52877	4.65196e-05	
1.032	0.806634	9.8851e-10	1.9496e-11	-5.12269e-11	1.55903	4.72653e-05	
1.03556	0.809398	2.78126e-09	1.96791e-11	-1.44132e-10	1.56452	4.73981e-05	
1.04	0.812873	2.75545e-09	1.9909e-11	-1.42794e-10	1.57123	4.7562e-05	
1.04	0.812894	3.88322e-10	1.99086e-11	-2.01237e-11	1.57106	4.75599e-05	
1.048	0.819148	5.39662e-10	2.03238e-11	-2.79665e-11	1.58315	4.78545e-05	
1.052	0.822274	5.00478e-10	2.05367e-11	-2.59358e-11	1.58919	4.79998e-05	
1.072	0.837907	6.61749e-10	2.16073e-11	-3.42933e-11	1.6194	4.87257e-05	
1.07556	0.840686	1.14133e-09	2.18011e-11	-5.91462e-11	1.62477	4.88551e-05	
1.08	0.84416	1.03373e-09	2.20441e-11	-5.35701e-11	1.63149	4.90144e-05	
1.08	0.84416	3.09339e-10	2.20436e-11	-1.60306e-11	1.63148	4.90124e-05	
1.088	0.850413	1.72158e-10	2.24824e-11	-8.9215e-12	1.64357	4.92989e-05	
1.092	0.85354	8.72795e-11	2.27071e-11	-4.52291e-12	1.64961	4.94401e-05	
1.112	0.869173	-6.25192e-10	2.38365e-11	3.23991e-11	1.67982	5.01456e-05	
1.11556	0.871954	-1.05911e-09	2.40407e-11	5.4886e-11	1.68517	5.02714e-05	
1.12	0.875428	-1.21763e-09	2.42968e-11	6.31008e-11	1.69189	5.04261e-05	
1.12	0.875425	-7.95138e-10	2.42961e-11	4.12061e-11	1.69191	5.04239e-05	
1.128	0.881678	-1.12189e-09	2.47583e-11	5.81393e-11	1.70399	5.07021e-05	
1.132	0.884805	-1.23349e-09	2.49944e-11	6.39224e-11	1.71004	5.08392e-05	
1.152	0.900437	-2.48023e-09	2.61816e-11	1.28532e-10	1.74025	5.15236e-05	
1.15556	0.903216	-3.48342e-09	2.63961e-11	1.8052e-10	1.74563	5.16457e-05	
1.16	0.90669	-3.66444e-09	2.66649e-11	1.899e-10	1.75234	5.17958e-05	
1.16	0.90669	-2.51965e-09	2.66641e-11	1.30575e-10	1.75233	5.17934e-05	
1.168	0.912943	-2.94787e-09	2.71491e-11	1.52766e-10	1.76442	5.20631e-05	
1.172	0.91607	-3.06881e-09	2.73966e-11	1.59034e-10	1.77046	5.21959e-05	
1.192	0.931703	-4.56192e-09	2.86401e-11	2.3641e-10	1.80067	5.28587e-05	
1.19556	0.934482	-5.84906e-09	2.88647e-11	3.03113e-10	1.80605	5.29771e-05	
1.2	0.937955	-6.02898e-09	2.91458e-11	3.12436e-10	1.81276	5.31222e-05	
1.2	0.937956	-4.51324e-09	2.91449e-11	2.33887e-10	1.81276	5.31198e-05	
1.208	0.944209	-4.97005e-09	2.96522e-11	2.5756e-10	1.82484	5.33807e-05	
1.212	0.947335	-5.08524e-09	2.99107e-11	2.6353e-10	1.83089	5.3509e-05	
1.232	0.962968	-6.59885e-09	3.12091e-11	3.41969e-10	1.8611	5.41498e-05	
1.23556	0.965747	-7.95384e-09	3.14434e-11	4.12188e-10	1.86647	5.42642e-05	
1.24	0.969221	-8.11416e-09	3.17365e-11	4.20496e-10	1.87318	5.44044e-05	
1.24	0.969221	-6.49254e-09	3.17356e-11	3.36459e-10	1.87318	5.44018e-05	
1.248	0.975474	-6.92193e-09	3.22645e-11	3.58711e-10	1.88527	5.46538e-05	
1.252	0.9786	-7.0197e-09	3.25336e-11	3.63778e-10	1.89131	5.47776e-05	
1.272	0.994233	-8.39044e-09	3.38849e-11	4.34813e-10	1.92152	5.53956e-05	
1.27556	0.997012	-9.66071e-09	3.41286e-11	5.00642e-10	1.9269	5.55061e-05	
1.28	1.00049	-9.78875e-09	3.44334e-11	5.07277e-10	1.93361	5.56411e-05	
1.28	1.00049	-8.24834e-09	3.44323e-11	4.27449e-10	1.93361	5.56385e-05	
1.288	1.00674	-8.61166e-09	3.4982e-11	4.46277e-10	1.94569	5.58813e-05	
1.292	1.00987	-8.68425e-09	3.52614e-11	4.50039e-10	1.95174	5.60005e-05	
1.312	1.0255	-9.80834e-09	3.66636e-11	5.08292e-10	1.98195	5.65953e-05	
1.31556	1.02828	-1.08981e-08	3.69162e-11	5.64767e-10	1.98732	5.67016e-05	
1.32	1.03175	-1.0987e-08	3.72321e-11	5.69374e-10	1.99403	5.68315e-05	
1.32	1.03175	-9.64602e-09	3.72309e-11	4.9988e-10	1.99403	5.68288e-05	
1.328	1.038	-9.92109e-09	3.78006e-11	5.14135e-10	2.00612	5.70622e-05	
1.332	1.04113	-9.96469e-09	3.80897e-11	5.16395e-10	2.01216	5.71766e-05	
1.352	1.05676	-1.07918e-08	3.95404e-11	5.59257e-10	2.04237	5.77478e-05	
1.35556	1.05954	-1.1654e-08	3.98016e-11	6.03939e-10	2.04775	5.78499e-05	
1.36	1.06302	-1.17022e-08	4.0128e-11	6.06435e-10	2.05446	5.79745e-05	
1.36	1.06302	-1.062e-08	4.01268e-11	5.50355e-10	2.05446	5.79717e-05	
1.368	1.06927	-1.07992e-08	4.07154e-11	5.59642e-10	2.06654	5.81956e-05	
1.372	1.0724	-1.08136e-08	4.10137e-11	5.60388e-10	2.07259	5.83051e-05	
1.392	1.08803	-1.13378e-08	4.25104e-11	5.87553e-10	2.1028	5.88521e-05	
1.39556	1.09081	-1.19643e-08	4.27796e-11	6.20021e-10	2.10817	5.89499e-05	
1.4	1.09428	-1.19745e-08	4.3116e-11	6.2055e-10	2.11488	5.90691e-05	
1.4	1.09428	-1.1164e-08	4.31147e-11	5.78544e-10	2.11488	5.90662e-05	
1.408	1.10053	-1.12515e-08	4.37212e-11	5.83082e-10	2.12697	5.92804e-05	
1.412	1.10366	-1.12394e-08	4.40281e-11	5.82456e-10	2.13301	5.9385e-05	
1.432	1.11929	-1.14888e-08	4.55678e-11	5.9538e-10	2.16323	5.99073e-05	
1.43556	1.12207	-1.19002e-08	4.58446e-11	6.16698e-10	2.1686	6.00008e-05	
1.44	1.12555	-1.18785e-08	4.61902e-11	6.15572e-10	2.17531	6.01144e-05	
1.44	1.12555	-1.13179e-08	4.61889e-11	5.86524e-10	2.17531	6.01116e-05	
1.448	1.1318	-1.13268e-08	4.6812e-11	5.86984e-10	2.1874	6.03157e-05	
1.452	1.13493	-1.12931e-08	4.7127e-11	5.85238e-10	2.19344	6.04154e-05	
1.472	1.15056	-1.13188e-08	4.87066e-11	5.86569e-10	2.22365	6.09126e-05	
1.47556	1.15334	-1.15543e-08	4.89904e-11	5.98772e-10	2.22902	6.10017e-05	
1.48	1.15681	-1.15087e-08	4.93446e-11	5.96407e-10	2.23574	6.11097e-05	
1.48	1.15681	-1.11542e-08	4.93432e-11	5.7804e-10	2.23574	6.11068e-05	
1.488	1.16307	-1.11028e-08	4.99817e-11	5.75376e-10	2.24782	6.13008e-05	
1.492	1.16619	-1.10536e-08	5.03041e-11	5.72827e-10	2.25386	6.13954e-05	
1.512	1.18182	-1.09192e-08	5.19204e-11	5.65859e-10	2.28408	6.18672e-05	
1.51556	1.1846	-1.10278e-08	5.22105e-11	5.71489e-10	2.28945	6.19517e-05	
1.52	1.18808	-1.09671e-08	5.25726e-11	5.68343e-10	2.29616	6.2054e-05	
1.52	1.18808	-1.0763e-08	5.25711e-11	5.57768e-10	2.29616	6.20511e-05	
1.528	1.19433	-1.06722e-08	5.32236e-11	5.53058e-10	2.30825	6.22349e-05	
1.532	1.19746	-1.0614e-08	5.35527e-11	5.50044e-10	2.31429	6.23242e-05	
1.552	1.21309	-1.0386e-08	5.5202e-11	5.38227e-10	2.3445	6.27702e-05	
1.55556	1.21587	-1.0419e-08	5.54979e-11	5.39938e-10	2.34987	6.28501e-05	
1.56	1.21934	-1.03518e-08	5.5867e-11	5.36458e-10	2.35659	6.29466e-05	
1.56	1.21934	-1.02394e-08	5.58654e-11	5.30632e-10	2.35659	6.29437e-05	
1.568	1.2256	-1.01296e-08	5.65305e-11	5.2494e-10	2.36867	6.31171e-05	
1.572	1.22872	-1.00686e-08	5.68655e-11	5.21779e-10	2.37471	6.32012e-05	
1.592	1.24435	-9.80897e-09	5.85442e-11	5.08325e-10	2.40493	6.36209e-05	
1.59556	1.24713	-9.81386e-09	5.88451e-11	5.08579e-10	2.4103	6.36961e-05	
1.6	1.25061	-9.74775e-09	5.92204e-11	5.05153e-10	2.41701	6.37868e-05	
1.6	1.25061	-9.67221e-09	5.92187e-11	5.01238e-10	2.41701	6.37838e-05	
1.608	1.25686	-9.56158e-09	5.98949e-11	4.95505e-10	2.4291	6.39467e-05	
1.612	1.25999	-9.50293e-09	6.0235e-11	4.92466e-10	2.43514	6.40255e-05	
1.632	1.27562	-9.2635e-09	6.19391e-11	4.80058e-10	2.46535	6.44186e-05	
1.63556	1.2784	-9.27988e-09	6.22444e-11	4.80907e-10	2.47072	6.44891e-05	
1.64	1.28187	-9.22062e-09	6.26249e-11	4.77835e-10	2.47744	6.45739e-05	
1.64	1.28187	-9.13592e-09	6.26232e-11	4.73446e-10	2.47744	6.45709e-05	
1.648	1.28813	-9.03878e-09	6.33087e-11	4.68412e-10	2.48952	6.4723e-05	
1.652	1.29125	-8.98629e-09	6.36532e-11	4.65692e-10	2.49556	6.47965e-05	
1.672	1.30688	-8.80511e-09	6.53785e-11	4.56303e-10	2.52578	6.51628e-05	
1.67556	1.30966	-8.86238e-09	6.56874e-11	4.59271e-10	2.53115	6.52284e-05	
1.68	1.31314	-8.81374e-09	6.60723e-11	4.5675e-10	2.53786	6.53072e-05	
1.68	1.31314	-8.68535e-09	6.60704e-11	4.50097e-10	2.53786	6.53042e-05	
1.688	1.31939	-8.61132e-09	6.67637e-11	4.4626e-10	2.54995	6.54455e-05	
1.692	1.32252	-8.56725e-09	6.71117e-11	4.43976e-10	2.55599	6.55136e-05	
1.712	1.33815	-8.46737e-09	6.88539e-11	4.388e-10	2.5862	6.58526e-05	
1.71556	1.34093	-8.58384e-09	6.91657e-11	4.44836e-10	2.59157	6.59135e-05	
1.72	1.3444	-8.5475e-09	6.9554e-11	4.42953e-10	2.59829	6.59861e-05	
1.72	1.3444	-8.35335e-09	6.9552e-11	4.32892e-10	2.59829	6.59831e-05	
1.728	1.35066	-8.30723e-09	7.02512e-11	4.30502e-10	2.61037	6.61136e-05	
1.732	1.35378	-8.27228e-09	7.06018e-11	4.28691e-10	2.61641	6.61761e-05	
1.752	1.36942	-8.26212e-09	7.23565e-11	4.28164e-10	2.64663	6.64877e-05	
1.75556	1.37219	-8.44553e-09	7.26703e-11	4.37669e-10	2.652	6.65436e-05	
1.76	1.37567	-8.42128e-09	7.30609e-11	4.36412e-10	2.65871	6.66102e-05	
1.76	1.37567	-8.15124e-09	7.30589e-11	4.22418e-10	2.65871	6.66072e-05	
1.768	1.38192	-8.13339e-09	7.37623e-11	4.21493e-10	2.6708	6.67266e-05	
1.772	1.38505	-8.10689e-09	7.41145e-11	4.20119e-10	2.67684	6.67836e-05	
1.792	1.40068	-8.18213e-09	7.5877e-11	4.24019e-10	2.70705	6.70675e-05	
1.79556	1.40346	-8.4311e-09	7.61921e-11	4.36921e-10	2.71242	6.71185e-05	
1.8	1.40693	-8.41714e-09	7.6584e-11	4.36198e-10	2.71914	6.71788e-05	
1.8	1.40693	-8.07144e-09	7.65819e-11	4.18282e-10	2.71914	6.71758e-05	
1.808	1.41319	-8.0785e-09	7.72875e-11	4.18648e-10	2.73122	6.72841e-05	
1.812	1.41631	-8.05868e-09	7.76404e-11	4.17621e-10	2.73727	6.73355e-05	
1.832	1.43195	-8.20514e-09	7.94061e-11	4.25211e-10	2.76748	6.75914e-05	
1.83556	1.43472	-8.51129e-09	7.97215e-11	4.41077e-10	2.77285	6.76375e-05	
1.84	1.4382	-8.50472e-09	8.01137e-11	4.40736e-10	2.77956	6.76916e-05	
1.84	1.4382	-8.09159e-09	8.01115e-11	4.19327e-10	2.77956	6.76886e-05	
1.848	1.44445	-8.11756e-09	8.08175e-11	4.20673e-10	2.79165	6.77857e-05	
1.852	1.44758	-8.10195e-09	8.11701e-11	4.19864e-10	2.79769	6.78314e-05	
1.872	1.46321	-8.299e-09	8.2934e-11	4.30075e-10	2.8279	6.80592e-05	
1.87556	1.46599	-8.64934e-09	8.3249e-11	4.48231e-10	2.83327	6.81002e-05	
1.88	1.46946	-8.64662e-09	8.36403e-11	4.4809e-10	2.83999	6.81481e-05	
1.88	1.46946	-8.17968e-09	8.36379e-11	4.23892e-10	2.83999	6.81451e-05	
1.888	1.47572	-8.21702e-09	8.43424e-11	4.25827e-10	2.85207	6.82309e-05	
1.892	1.47884	-8.20282e-09	8.46937e-11	4.25091e-10	2.85812	6.8271e-05	
1.912	1.49448	-8.42686e-09	8.64509e-11	4.36702e-10	2.88833	6.84704e-05	
1.91556	1.49726	-8.80618e-09	8.67645e-11	4.56359e-10	2.8937	6.85064e-05	
1.92	1.50073	-8.80369e-09	8.71539e-11	4.5623e-10	2.90041	6.85479e-05	
1.92	1.50073	-8.29927e-09	8.71514e-11	4.30089e-10	2.90041	6.8545e-05	
1.928	1.50698	-8.34005e-09	8.78522e-11	4.32203e-10	2.9125	6.86193e-05	
1.932	1.51011	-8.32448e-09	8.82013e-11	4.31396e-10	2.91854	6.86538e-05	
1.952	1.52574	-8.55218e-09	8.99466e-11	4.43196e-10	2.94875	6.88247e-05	
1.95556	1.52852	-8.94523e-09	9.02579e-11	4.63565e-10	2.95412	6.88556e-05	
1.96	1.53199	-8.93964e-09	9.06442e-11	4.63275e-10	2.96084	6.88908e-05	
1.96	1.53199	-8.41439e-09	9.06416e-11	4.36055e-10	2.96084	6.88879e-05	
1.968	1.53825	-8.45124e-09	9.13368e-11	4.37965e-10	2.97292	6.89508e-05	
1.972	1.54137	-8.4319e-09	9.16826e-11	4.36963e-10	2.97897	6.89795e-05	
1.992	1.55701	-8.64282e-09	9.3411e-11	4.47893e-10	3.00918	6.91219e-05	
1.99556	1.55979	-9.03604e-09	9.37191e-11	4.68271e-10	3.01455	6.91476e-05	
2	1.56326	-9.02468e-09	9.41012e-11	4.67682e-10	3.02126	6.91765e-05	
2	1.56326	-8.49364e-09	9.40985e-11	4.40162e-10	3.02126	6.91735e-05	
2.008	1.56951	-8.52051e-09	9.47859e-11	4.41555e-10	3.03335	6.9225e-05	
2.012	1.57264	-8.4956e-09	9.51274e-11	4.40264e-10	3.03939	6.9248e-05	
2.032	1.58827	-8.67406e-09	9.68337e-11	4.49512e-10	3.0696	6.93616e-05	
2.03556	1.59105	-9.05679e-09	9.71376e-11	4.69346e-10	3.07498	6.93822e-05	
2.04	1.59452	-9.03786e-09	9.75143e-11	4.68365e-10	3.08169	6.94046e-05	
2.04	1.59452	-8.51308e-09	9.75115e-11	4.4117e-10	3.08169	6.94017e-05	
2.048	1.60078	-8.52576e-09	9.81892e-11	4.41827e-10	3.09377	6.94417e-05	
2.052	1.6039	-8.49416e-09	9.85253e-11	4.40189e-10	3.09982	6.94589e-05	
2.072	1.61954	-8.63029e-09	1.00204e-10	4.47244e-10	3.13003	6.95437e-05	
2.07556	1.62232	-8.99547e-09	1.00503e-10	4.66168e-10	3.1354	6.95592e-05	
2.08	1.62579	-8.96811e-09	1.00873e-10	4.6475e-10	3.14211	6.95752e-05	
2.08	1.62579	-8.4579e-09	1.0087e-10	4.3831e-10	3.14211	6.95723e-05	
2.088	1.63204	-8.45419e-09	1.01536e-10	4.38118e-10	3.1542	6.96007e-05	
2.092	1.63517	-8.41556e-09	1.01866e-10	4.36116e-10	3.16024	6.96122e-05	
2.112	1.6508	-8.50552e-09	1.03512e-10	4.40778e-10	3.19045	6.9668e-05	
2.11556	1.65358	-8.84978e-09	1.03805e-10	4.58618e-10	3.19583	6.96784e-05	
2.12	1.65706	-8.81405e-09	1.04168e-10	4.56767e-10	3.20254	6.9688e-05	
2.12	1.65706	-8.32274e-09	1.04165e-10	4.31306e-10	3.20254	6.96851e-05	
2.128	1.66331	-8.30245e-09	1.04816e-10	4.30254e-10	3.21462	6.9702e-05	
2.132	1.66643	-8.25711e-09	1.05139e-10	4.27905e-10	3.22067	6.97077e-05	
2.152	1.68207	-8.30259e-09	1.06747e-10	4.30262e-10	3.25088	6.97346e-05	
2.15556	1.68485	-8.62602e-09	1.07033e-10	4.47023e-10	3.25625	6.97398e-05	
2.16	1.68832	-8.58277e-09	1.07387e-10	4.44781e-10	3.26297	6.9743e-05	
2.16	1.68832	-8.111e-09	1.07384e-10	4.20333e-10	3.26297	6.97401e-05	
2.168	1.69457	-8.07561e-09	1.08019e-10	4.18499e-10	3.27505	6.97454e-05	
2.172	1.6977	-8.02447e-09	1.08333e-10	4.15849e-10	3.28109	6.97453e-05	
2.192	1.71333	-8.03164e-09	1.09899e-10	4.16221e-10	3.31131	6.97433e-05	
2.19556	1.71611	-8.33714e-09	1.10177e-10	4.32052e-10	3.31668	6.97433e-05	
2.2	1.71959	-8.28778e-09	1.1052e-10	4.29494e-10	3.32339	6.97401e-05	
2.2	1.71959	-7.83312e-09	1.10517e-10	4.05933e-10	3.32339	6.97373e-05	
2.208	1.72584	-7.78544e-09	1.11135e-10	4.03462e-10	3.33548	6.9731e-05	
2.212	1.72896	-7.72978e-09	1.11439e-10	4.00577e-10	3.34152	6.97251e-05	
2.232	1.7446	-7.70789e-09	1.12956e-10	3.99443e-10	3.37173	6.96942e-05	
2.23556	1.74738	-8.00029e-09	1.13226e-10	4.14596e-10	3.3771	6.9689e-05	
2.24	1.75085	-7.94658e-09	1.13558e-10	4.11813e-10	3.38382	6.96794e-05	
2.24	1.75085	-7.50442e-09	1.13555e-10	3.88899e-10	3.38382	6.96766e-05	
2.248	1.7571	-7.44799e-09	1.14152e-10	3.85975e-10	3.3959	6.96588e-05	
2.252	1.76023	-7.38928e-09	1.14446e-10	3.82932e-10	3.40194	6.96471e-05	
2.272	1.77586	-7.34913e-09	1.1591e-10	3.80852e-10	3.43216	6.95873e-05	
2.27556	1.77864	-7.63431e-09	1.16169e-10	3.9563e-10	3.43753	6.9577e-05	
2.28	1.78212	-7.57811e-09	1.16489e-10	3.92718e-10	3.44424	6.95609e-05	
2.28	1.78212	-7.14257e-09	1.16486e-10	3.70147e-10	3.44424	6.95582e-05	
2.288	1.78837	-7.08122e-09	1.17061e-10	3.66968e-10	3.45633	6.95288e-05	
2.292	1.7915	-7.02092e-09	1.17343e-10	3.63843e-10	3.46237	6.95114e-05	
2.312	1.80713	-6.97333e-09	1.18749e-10	3.61376e-10	3.49258	6.94228e-05	
2.31556	1.80991	-7.25734e-09	1.18998e-10	3.76095e-10	3.49795	6.94072e-05	
2.32	1.81338	-7.20034e-09	1.19304e-10	3.73141e-10	3.50467	6.93848e-05	
2.32	1.81338	-6.76524e-09	1.19301e-10	3.50593e-10	3.50467	6.93822e-05	
2.328	1.81963	-6.70256e-09	1.19852e-10	3.47345e-10	3.51675	6.93413e-05	
2.332	1.82276	-6.64194e-09	1.20122e-10	3.44203e-10	3.52279	6.93181e-05	
2.352	1.83839	-6.59648e-09	1.21464e-10	3.41847e-10	3.55301	6.92007e-05	
2.35556	1.84117	-6.88475e-09	1.21701e-10	3.56786e-10	3.55838	6.918e-05	
2.36	1.84465	-6.82836e-09	1.21993e-10	3.53864e-10	3.56509	6.91512e-05	
2.36	1.84465	-6.388e-09	1.2199e-10	3.31044e-10	3.56509	6.91487e-05	
2.368	1.8509	-6.32695e-09	1.22515e-10	3.27879e-10	3.57718	6.90963e-05	
2.372	1.85403	-6.267e-09	1.22771e-10	3.24773e-10	3.58322	6.90674e-05	
2.392	1.86966	-6.231e-09	1.24044e-10	3.22907e-10	3.61343	6.89214e-05	
2.39556	1.87244	-6.52783e-09	1.24269e-10	3.3829e-10	3.6188	6.88956e-05	
2.4	1.87591	-6.47298e-09	1.24546e-10	3.35448e-10	3.62552	6.88604e-05	
2.4	1.87591	-6.02278e-09	1.24543e-10	3.12117e-10	3.62552	6.88579e-05	
2.408	1.88216	-5.96541e-09	1.25039e-10	3.09144e-10	3.6376	6.87941e-05	
2.412	1.88529	-5.90673e-09	1.25281e-10	3.06103e-10	3.64364	6.87595e-05	
2.432	1.90092	-5.88477e-09	1.26481e-10	3.04965e-10	3.67386	6.8585e-05	
2.43556	1.9037	-6.19291e-09	1.26693e-10	3.20933e-10	3.67923	6.85541e-05	
2.44	1.90718	-6.14007e-09	1.26953e-10	3.18195e-10	3.68594	6.85126e-05	
2.44	1.90718	-5.67693e-09	1.2695e-10	2.94194e-10	3.68594	6.85102e-05	
2.448	1.91343	-5.6243e-09	1.27416e-10	2.91467e-10	3.69803	6.8435e-05	
2.452	1.91656	-5.56707e-09	1.27642e-10	2.88501e-10	3.70407	6.83947e-05	
2.472	1.93219	-5.56077e-09	1.28765e-10	2.88175e-10	3.73428	6.81919e-05	
2.47556	1.93497	-5.88137e-09	1.28963e-10	3.04789e-10	3.73965	6.81559e-05	
2.48	1.93844	-5.83051e-09	1.29205e-10	3.02153e-10	3.74637	6.81081e-05	
2.48	1.93844	-5.35296e-09	1.29202e-10	2.77405e-10	3.74637	6.81058e-05	
2.488	1.94469	-5.30511e-09	1.29637e-10	2.74926e-10	3.75845	6.80193e-05	
2.492	1.94782	-5.24918e-09	1.29846e-10	2.72027e-10	3.76449	6.79734e-05	
2.512	1.96345	-5.2574e-09	1.30887e-10	2.72453e-10	3.79471	6.77424e-05	
2.51556	1.96623	-5.59007e-09	1.3107e-10	2.89693e-10	3.80008	6.77013e-05	
2.52	1.96971	-5.54075e-09	1.31294e-10	2.87137e-10	3.80679	6.76473e-05	
2.52	1.96971	-5.04889e-09	1.31291e-10	2.61648e-10	3.80679	6.76451e-05	
2.528	1.97596	-5.005e-09	1.31691e-10	2.59373e-10	3.81888	6.75474e-05	
2.532	1.97909	-4.94988e-09	1.31884e-10	2.56517e-10	3.82492	6.74959e-05	
