t	theta1	theta2	psi	y	z	dtheta1	dtheta2	dpsi	ddtheta1	ddtheta2	ddpsi	Fsb12	Fsb13	Fb1b22	Fb1b23	Fb2d2	Fb2d3	Fsd3	
42.262	4.3526	-0.361692	0.370852	1.69256	-0.394803	-0.107759	0.274651	-1.94034	-0.345127	1.86071	-11.3735	0	0	0	0	0	0	0	
42.263	4.35249	-0.361412	0.368883	1.69269	-0.394735	-0.1081	0.27652	-1.95174	-0.343061	1.86393	-11.3833	0	0	0	0	0	0	0	
42.268	4.35195	-0.360006	0.358981	1.6933	-0.394401	-0.109787	0.285877	-2.00878	-0.332002	1.87875	-11.4334	0	0	0	0	0	0	0	
42.2689	4.35185	-0.359751	0.357189	1.6934	-0.394348	-0.11008	0.287546	-2.01894	-0.329879	1.88108	-11.4421	0	0	0	0	0	0	0	
42.27	4.35173	-0.35943	0.354939	1.69353	-0.394277	-0.110445	0.289638	-2.03166	-0.327178	1.88395	-11.4536	0	0	0	0	0	0	0	
42.27	4.35173	-0.359431	0.354941	1.69353	-0.394272	-0.110447	0.28964	-2.03167	-0.327193	1.88403	-11.4541	0	0	0	0	0	0	0	
42.272	4.35151	-0.358852	0.350878	1.69376	-0.394146	-0.111102	0.293408	-2.05458	-0.322169	1.8889	-11.4749	0	0	0	0	0	0	0	
42.273	4.3514	-0.358553	0.348795	1.69387	-0.394088	-0.111417	0.295303	-2.06608	-0.319537	1.89111	-11.4853	0	0	0	0	0	0	0	
42.278	4.35084	-0.357053	0.33832	1.69439	-0.393805	-0.11298	0.304783	-2.12363	-0.30557	1.90059	-11.5384	0	0	0	0	0	0	0	
42.2789	4.35073	-0.356781	0.336426	1.69447	-0.393761	-0.113249	0.30647	-2.13388	-0.302916	1.90189	-11.5477	0	0	0	0	0	0	0	
42.28	4.35061	-0.356439	0.334048	1.69458	-0.393702	-0.113584	0.308585	-2.14672	-0.299543	1.90347	-11.5599	0	0	0	0	0	0	0	
42.28	4.35061	-0.35644	0.33405	1.69459	-0.393697	-0.113586	0.308588	-2.14673	-0.299558	1.90355	-11.5605	0	0	0	0	0	0	0	
42.282	4.35038	-0.355823	0.329757	1.69478	-0.393594	-0.114185	0.312395	-2.16986	-0.293307	1.90602	-11.5828	0	0	0	0	0	0	0	
42.283	4.35027	-0.355506	0.327558	1.69486	-0.393548	-0.114471	0.314304	-2.18147	-0.290054	1.90697	-11.5938	0	0	0	0	0	0	0	
42.288	4.34969	-0.35391	0.316505	1.69526	-0.393329	-0.115878	0.323846	-2.23957	-0.272901	1.90979	-11.6507	0	0	0	0	0	0	0	
42.2889	4.34959	-0.353621	0.314508	1.69532	-0.393298	-0.116117	0.32554	-2.24992	-0.269667	1.90984	-11.6606	0	0	0	0	0	0	0	
42.29	4.34946	-0.353258	0.312001	1.6954	-0.393255	-0.116415	0.327663	-2.26289	-0.265564	1.90981	-11.6737	0	0	0	0	0	0	0	
42.29	4.34946	-0.353259	0.312003	1.69541	-0.393249	-0.116417	0.327667	-2.2629	-0.265578	1.90991	-11.6743	0	0	0	0	0	0	0	
42.292	4.34923	-0.352603	0.307477	1.69554	-0.393174	-0.116948	0.331487	-2.28625	-0.257997	1.90941	-11.6983	0	0	0	0	0	0	0	
42.293	4.34911	-0.352267	0.305162	1.6956	-0.393144	-0.117197	0.333396	-2.29798	-0.254072	1.90882	-11.7102	0	0	0	0	0	0	0	
42.298	4.34852	-0.350576	0.293524	1.69585	-0.393005	-0.118416	0.342927	-2.35667	-0.233495	1.90352	-11.7716	0	0	0	0	0	0	0	
42.2989	4.34841	-0.350271	0.291423	1.69588	-0.39299	-0.11862	0.344613	-2.36713	-0.229642	1.90203	-11.7823	0	0	0	0	0	0	0	
42.3	4.34828	-0.349887	0.288786	1.69593	-0.392966	-0.118873	0.346727	-2.38023	-0.224759	1.90006	-11.7965	0	0	0	0	0	0	0	
42.3	4.34828	-0.349887	0.288788	1.69594	-0.392959	-0.118875	0.346733	-2.38025	-0.224772	1.90017	-11.7972	0	0	0	0	0	0	0	
42.302	4.34804	-0.349193	0.284028	1.69601	-0.392919	-0.119324	0.350533	-2.40385	-0.215775	1.89609	-11.8233	0	0	0	0	0	0	0	
42.303	4.34792	-0.348838	0.281594	1.69603	-0.392907	-0.119529	0.352424	-2.4157	-0.21114	1.89363	-11.8362	0	0	0	0	0	0	0	
42.308	4.34732	-0.347052	0.269367	1.69611	-0.392865	-0.120524	0.361854	-2.47504	-0.186953	1.87856	-11.9031	0	0	0	0	0	0	0	
42.3089	4.34722	-0.34673	0.26716	1.6961	-0.392869	-0.120687	0.363517	-2.48561	-0.182453	1.87524	-11.9148	0	0	0	0	0	0	0	
42.31	4.34708	-0.346325	0.264391	1.6961	-0.392868	-0.120887	0.365599	-2.49886	-0.176755	1.87094	-11.9303	0	0	0	0	0	0	0	
42.31	4.34708	-0.346325	0.264394	1.69612	-0.39286	-0.120889	0.365606	-2.49888	-0.176766	1.87105	-11.9311	0	0	0	0	0	0	0	
42.312	4.34684	-0.345593	0.259396	1.69611	-0.392862	-0.121242	0.369348	-2.52274	-0.166291	1.86269	-11.9597	0	0	0	0	0	0	0	
42.313	4.34672	-0.345219	0.256843	1.69609	-0.392873	-0.121395	0.371201	-2.53474	-0.160921	1.858	-11.9737	0	0	0	0	0	0	0	
42.318	4.34611	-0.343341	0.244019	1.69596	-0.392947	-0.12213	0.380423	-2.59478	-0.133008	1.83131	-12.0471	0	0	0	0	0	0	0	
42.3189	4.346	-0.343002	0.241705	1.69591	-0.392972	-0.122245	0.382042	-2.60547	-0.127844	1.82581	-12.0599	0	0	0	0	0	0	0	
42.32	4.34587	-0.342577	0.238803	1.69587	-0.392998	-0.122384	0.384068	-2.61888	-0.121313	1.81876	-12.077	0	0	0	0	0	0	0	
42.32	4.34587	-0.342576	0.238806	1.69588	-0.39299	-0.122385	0.384077	-2.61892	-0.121321	1.81888	-12.0779	0	0	0	0	0	0	0	
42.322	4.34562	-0.341808	0.233568	1.69579	-0.393041	-0.122628	0.387715	-2.64307	-0.109338	1.80543	-12.1094	0	0	0	0	0	0	0	
42.323	4.3455	-0.341415	0.230895	1.69572	-0.393079	-0.122722	0.389503	-2.65522	-0.103222	1.79812	-12.1248	0	0	0	0	0	0	0	
42.328	4.34488	-0.339446	0.217466	1.69533	-0.393288	-0.12316	0.398392	-2.71603	-0.0715535	1.75769	-12.2057	0	0	0	0	0	0	0	
42.3289	4.34477	-0.339092	0.215044	1.69524	-0.393339	-0.12322	0.399943	-2.72686	-0.0657242	1.74963	-12.2199	0	0	0	0	0	0	0	
42.33	4.34464	-0.338647	0.212007	1.69513	-0.393397	-0.123289	0.401882	-2.74045	-0.0583608	1.73933	-12.2388	0	0	0	0	0	0	0	
42.33	4.34464	-0.338645	0.21201	1.69515	-0.393389	-0.12329	0.401893	-2.74049	-0.0583669	1.73946	-12.2397	0	0	0	0	0	0	0	
42.332	4.34439	-0.337842	0.206529	1.69495	-0.393498	-0.123407	0.405372	-2.76497	-0.044881	1.72003	-12.2746	0	0	0	0	0	0	0	
42.333	4.34427	-0.337432	0.203734	1.69482	-0.393567	-0.123435	0.407068	-2.77729	-0.0380298	1.70963	-12.2915	0	0	0	0	0	0	0	
42.338	4.34365	-0.335376	0.189692	1.69415	-0.393934	-0.123537	0.415474	-2.83895	-0.00267433	1.65311	-12.3809	0	0	0	0	0	0	0	
42.3389	4.34354	-0.335008	0.187161	1.69401	-0.394014	-0.123537	0.416929	-2.84992	0.00380163	1.64204	-12.3965	0	0	0	0	0	0	0	
42.34	4.3434	-0.334543	0.183987	1.69383	-0.394109	-0.123528	0.418747	-2.86372	0.0119721	1.62793	-12.4174	0	0	0	0	0	0	0	
42.34	4.3434	-0.334541	0.183991	1.69385	-0.3941	-0.123528	0.418759	-2.86377	0.0119684	1.62807	-12.4184	0	0	0	0	0	0	0	
42.342	4.34315	-0.333704	0.178263	1.69353	-0.394276	-0.123504	0.422016	-2.8886	0.0269072	1.60165	-12.457	0	0	0	0	0	0	0	
42.343	4.34303	-0.333277	0.175343	1.69333	-0.394381	-0.123458	0.423584	-2.90111	0.0344611	1.58764	-12.4756	0	0	0	0	0	0	0	
42.348	4.34242	-0.331141	0.16068	1.69233	-0.394929	-0.12319	0.431333	-2.96371	0.0733179	1.51231	-12.5742	0	0	0	0	0	0	0	
42.3489	4.34231	-0.330759	0.158037	1.69212	-0.395044	-0.123123	0.43266	-2.97485	0.0804009	1.49774	-12.5914	0	0	0	0	0	0	0	
42.35	4.34217	-0.330277	0.154724	1.69187	-0.395182	-0.123028	0.434316	-2.98886	0.0893261	1.4792	-12.6143	0	0	0	0	0	0	0	
42.35	4.34217	-0.330274	0.154729	1.69189	-0.395171	-0.123027	0.43433	-2.98892	0.0893247	1.47935	-12.6155	0	0	0	0	0	0	0	
42.352	4.34192	-0.329406	0.148751	1.69142	-0.395425	-0.122848	0.437289	-3.01415	0.105617	1.44477	-12.6579	0	0	0	0	0	0	0	
42.353	4.3418	-0.328965	0.145705	1.69116	-0.39557	-0.122722	0.43869	-3.02686	0.113815	1.42656	-12.6783	0	0	0	0	0	0	0	
42.358	4.34119	-0.326755	0.13041	1.68977	-0.396326	-0.12205	0.445579	-3.0905	0.155856	1.32936	-12.7862	0	0	0	0	0	0	0	
42.3589	4.34108	-0.326361	0.127655	1.68949	-0.396479	-0.12191	0.446741	-3.10182	0.163482	1.31072	-12.8049	0	0	0	0	0	0	0	
42.36	4.34095	-0.325864	0.1242	1.68915	-0.396665	-0.121723	0.448186	-3.11607	0.173079	1.28703	-12.8299	0	0	0	0	0	0	0	
42.36	4.34094	-0.32586	0.124205	1.68917	-0.396654	-0.12172	0.448202	-3.11614	0.17308	1.28719	-12.8313	0	0	0	0	0	0	0	
42.362	4.3407	-0.324964	0.117973	1.68855	-0.396995	-0.121374	0.450776	-3.1418	0.19057	1.24314	-12.8775	0	0	0	0	0	0	0	
42.363	4.34058	-0.32451	0.114799	1.6882	-0.397187	-0.121162	0.451964	-3.15474	0.199326	1.22006	-12.8995	0	0	0	0	0	0	0	
42.368	4.33998	-0.322237	0.0988618	1.68639	-0.398177	-0.120055	0.457757	-3.21949	0.244087	1.0975	-13.016	0	0	0	0	0	0	0	
42.3689	4.33987	-0.321833	0.0959911	1.68603	-0.398374	-0.119838	0.458709	-3.23101	0.252167	1.07416	-13.0361	0	0	0	0	0	0	0	
42.37	4.33974	-0.321322	0.0923933	1.68559	-0.398614	-0.119552	0.459888	-3.24552	0.262319	1.0445	-13.0629	0	0	0	0	0	0	0	
42.37	4.33974	-0.321318	0.0923984	1.68561	-0.398602	-0.119547	0.459906	-3.2456	0.262321	1.04467	-13.0645	0	0	0	0	0	0	0	
42.372	4.3395	-0.320398	0.0859072	1.6848	-0.399042	-0.119023	0.461995	-3.27173	0.280793	0.989678	-13.1139	0	0	0	0	0	0	0	
42.373	4.33938	-0.319933	0.0826028	1.68436	-0.399286	-0.118719	0.462916	-3.28491	0.289989	0.960965	-13.1374	0	0	0	0	0	0	0	
42.378	4.33879	-0.317609	0.0660116	1.68206	-0.400539	-0.117155	0.46734	-3.35086	0.336851	0.809167	-13.2604	0	0	0	0	0	0	0	
42.3789	4.33869	-0.317198	0.0630237	1.68161	-0.400785	-0.116856	0.468031	-3.36258	0.345267	0.780403	-13.2814	0	0	0	0	0	0	0	
42.38	4.33856	-0.316677	0.0592795	1.68106	-0.401086	-0.116466	0.468881	-3.37737	0.355823	0.743885	-13.3094	0	0	0	0	0	0	0	
42.38	4.33856	-0.316671	0.0592851	1.68108	-0.401074	-0.116459	0.468902	-3.37747	0.355824	0.744054	-13.3111	0	0	0	0	0	0	0	
42.382	4.33832	-0.315733	0.0525302	1.68008	-0.401624	-0.115748	0.47039	-3.4041	0.374997	0.676466	-13.3626	0	0	0	0	0	0	0	
42.383	4.33821	-0.315261	0.0490928	1.67952	-0.401926	-0.115349	0.470982	-3.41752	0.384484	0.641283	-13.3867	0	0	0	0	0	0	0	
42.388	4.33764	-0.312901	0.0318352	1.67669	-0.403473	-0.11331	0.473723	-3.48472	0.432665	0.455952	-13.512	0	0	0	0	0	0	0	
42.3889	4.33754	-0.312485	0.0287281	1.67614	-0.403773	-0.112928	0.474096	-3.49665	0.44127	0.420994	-13.533	0	0	0	0	0	0	0	
42.39	4.33741	-0.311958	0.0248347	1.67547	-0.404142	-0.112431	0.474541	-3.51172	0.452041	0.376627	-13.561	0	0	0	0	0	0	0	
42.39	4.33741	-0.311951	0.0248406	1.67549	-0.404129	-0.112422	0.474565	-3.51184	0.45204	0.376792	-13.5629	0	0	0	0	0	0	0	
42.392	4.33719	-0.311002	0.0178169	1.67426	-0.404802	-0.111518	0.475319	-3.53897	0.471567	0.294823	-13.6142	0	0	0	0	0	0	0	
42.393	4.33708	-0.310525	0.0142441	1.67359	-0.405168	-0.111022	0.475511	-3.55265	0.481163	0.252267	-13.6375	0	0	0	0	0	0	0	
42.398	4.33653	-0.308149	-0.00369225	1.67016	-0.407039	-0.108499	0.476212	-3.62108	0.529719	0.0288368	-13.7579	0	0	0	0	0	0	0	
42.3989	4.33643	-0.307732	-0.00692079	1.66951	-0.407398	-0.108033	0.476199	-3.63322	0.53834	-0.0131252	-13.7772	0	0	0	0	0	0	0	
42.4	4.33631	-0.307202	-0.0109661	1.66869	-0.407842	-0.107428	0.476158	-3.64855	0.549102	-0.0663678	-13.8032	0	0	0	0	0	0	0	
42.4	4.33631	-0.307193	-0.0109601	1.66872	-0.407829	-0.107416	0.476185	-3.6487	0.549097	-0.0662194	-13.8054	0	0	0	0	0	0	0	
42.402	4.3361	-0.306241	-0.0182575	1.66724	-0.408637	-0.106318	0.476053	-3.67631	0.568568	-0.164417	-13.8527	0	0	0	0	0	0	0	
42.403	4.33599	-0.305765	-0.0219683	1.66644	-0.409073	-0.105725	0.475765	-3.69022	0.578061	-0.21527	-13.8731	0	0	0	0	0	0	0	
42.408	4.33547	-0.303394	-0.0405952	1.66237	-0.411298	-0.10272	0.474022	-3.75979	0.625902	-0.481358	-13.9764	0	0	0	0	0	0	0	
42.4089	4.33538	-0.30298	-0.043947	1.66159	-0.411722	-0.102171	0.473549	-3.77209	0.634339	-0.531106	-13.9918	0	0	0	0	0	0	0	
42.41	4.33527	-0.302453	-0.0481468	1.66063	-0.412247	-0.101459	0.472927	-3.78767	0.644839	-0.594214	-14.0126	0	0	0	0	0	0	0	
42.41	4.33527	-0.302443	-0.0481411	1.66065	-0.412234	-0.101444	0.472958	-3.78784	0.644827	-0.594102	-14.015	0	0	0	0	0	0	0	
42.412	4.33506	-0.301497	-0.0557167	1.65891	-0.41319	-0.100154	0.47177	-3.81587	0.663776	-0.710276	-14.0522	0	0	0	0	0	0	0	
42.413	4.33496	-0.301027	-0.0595677	1.65797	-0.413702	-0.099467	0.470914	-3.82997	0.672932	-0.770279	-14.0665	0	0	0	0	0	0	0	
42.418	4.33448	-0.298688	-0.0788953	1.65319	-0.416309	-0.0959936	0.466278	-3.90041	0.718852	-1.08303	-14.1346	0	0	0	0	0	0	0	
42.4189	4.33439	-0.298283	-0.0823714	1.65229	-0.416802	-0.0953641	0.465264	-3.91282	0.726889	-1.14121	-14.1424	0	0	0	0	0	0	0	
42.42	4.33429	-0.297765	-0.0867278	1.65117	-0.417414	-0.0945495	0.463958	-3.92857	0.73685	-1.21498	-14.1534	0	0	0	0	0	0	0	
42.42	4.33428	-0.297753	-0.086723	1.65119	-0.417403	-0.0945317	0.463993	-3.92877	0.736826	-1.21493	-14.1559	0	0	0	0	0	0	0	
42.422	4.3341	-0.296825	-0.0945805	1.64915	-0.418516	-0.093058	0.461563	-3.95709	0.754749	-1.35044	-14.1741	0	0	0	0	0	0	0	
42.423	4.334	-0.296367	-0.098573	1.64807	-0.41911	-0.0922809	0.460043	-3.97128	0.76332	-1.42021	-14.1775	0	0	0	0	0	0	0	
42.428	4.33355	-0.294091	-0.118608	1.64255	-0.422125	-0.0883642	0.452034	-4.04211	0.806055	-1.78214	-14.184	0	0	0	0	0	0	0	
42.4289	4.33348	-0.2937	-0.122208	1.64152	-0.42269	-0.0876593	0.450392	-4.05453	0.813472	-1.84903	-14.1791	0	0	0	0	0	0	0	
42.43	4.33338	-0.2932	-0.126723	1.64022	-0.423395	-0.0867488	0.448294	-4.07031	0.822612	-1.93383	-14.1735	0	0	0	0	0	0	0	
42.43	4.33338	-0.293186	-0.126719	1.64024	-0.423385	-0.0867284	0.448331	-4.07056	0.822568	-1.9339	-14.1761	0	0	0	0	0	0	0	
42.432	4.3332	-0.292289	-0.134861	1.6379	-0.424666	-0.0850833	0.444463	-4.09891	0.838954	-2.08921	-14.1628	0	0	0	0	0	0	0	
42.433	4.33312	-0.291849	-0.138995	1.63666	-0.425345	-0.0842239	0.44218	-4.11306	0.846696	-2.16885	-14.1486	0	0	0	0	0	0	0	
42.438	4.33271	-0.289673	-0.159737	1.63036	-0.428786	-0.0799018	0.430305	-4.18349	0.885012	-2.57948	-14.0575	0	0	0	0	0	0	0	
42.4389	4.33264	-0.289304	-0.163461	1.62919	-0.429425	-0.0791284	0.42795	-4.19576	0.8916	-2.65474	-14.0332	0	0	0	0	0	0	0	
42.44	4.33255	-0.288828	-0.168132	1.62772	-0.430227	-0.0781316	0.424949	-4.21137	0.899654	-2.75007	-14.0021	0	0	0	0	0	0	0	
42.44	4.33255	-0.288812	-0.168132	1.62773	-0.43022	-0.0781094	0.424989	-4.21166	0.899585	-2.75033	-14.0046	0	0	0	0	0	0	0	
42.442	4.3324	-0.287962	-0.176555	1.62507	-0.431674	-0.0763103	0.419488	-4.23967	0.913954	-2.92431	-13.9431	0	0	0	0	0	0	0	
42.443	4.33232	-0.28755	-0.18083	1.62367	-0.432441	-0.0753783	0.416346	-4.25353	0.920649	-3.01302	-13.9026	0	0	0	0	0	0	0	
42.448	4.33196	-0.285514	-0.202268	1.61657	-0.436316	-0.0707002	0.400141	-4.32237	0.953475	-3.46671	-13.668	0	0	0	0	0	0	0	
42.4489	4.3319	-0.285173	-0.206112	1.61527	-0.43703	-0.0698669	0.396996	-4.33424	0.959062	-3.54893	-13.6159	0	0	0	0	0	0	0	
42.45	4.33182	-0.284733	-0.210938	1.61362	-0.437929	-0.0687959	0.392996	-4.34936	0.965812	-3.65296	-13.5483	0	0	0	0	0	0	0	
42.45	4.33182	-0.284715	-0.210943	1.61362	-0.437927	-0.0687731	0.393034	-4.34971	0.965708	-3.65348	-13.5502	0	0	0	0	0	0	0	
42.452	4.33168	-0.283928	-0.219642	1.61064	-0.439555	-0.0668417	0.385727	-4.37681	0.977674	-3.8424	-13.4203	0	0	0	0	0	0	0	
42.453	4.33162	-0.283552	-0.224053	1.60908	-0.440408	-0.0658491	0.381648	-4.39007	0.983165	-3.93796	-13.3431	0	0	0	0	0	0	0	
42.458	4.3313	-0.281702	-0.246164	1.6012	-0.444713	-0.0608735	0.360744	-4.4556	1.00974	-4.42126	-12.9119	0	0	0	0	0	0	0	
42.4589	4.33125	-0.281398	-0.250121	1.59977	-0.445497	-0.0599899	0.356754	-4.46674	1.01422	-4.50748	-12.8227	0	0	0	0	0	0	0	
42.46	4.33118	-0.281003	-0.255094	1.59795	-0.446491	-0.0588586	0.351684	-4.48096	1.01954	-4.6164	-12.7064	0	0	0	0	0	0	0	
42.46	4.33118	-0.280983	-0.255105	1.59794	-0.446496	-0.0588368	0.351715	-4.48137	1.01939	-4.61727	-12.7071	0	0	0	0	0	0	0	
42.462	4.33106	-0.280279	-0.264068	1.59465	-0.448294	-0.0567981	0.34248	-4.50678	1.02872	-4.81368	-12.4867	0	0	0	0	0	0	0	
42.463	4.33101	-0.279948	-0.268606	1.59293	-0.449229	-0.0557577	0.337421	-4.51899	1.03294	-4.9119	-12.362	0	0	0	0	0	0	0	
42.468	4.33074	-0.278332	-0.291345	1.58432	-0.453938	-0.0505483	0.311633	-4.57898	1.05298	-5.40101	-11.6811	0	0	0	0	0	0	0	
42.4689	4.3307	-0.278073	-0.295404	1.58276	-0.454786	-0.0496244	0.306785	-4.58896	1.05633	-5.48638	-11.5464	0	0	0	0	0	0	0	
42.47	4.33064	-0.277734	-0.300513	1.58078	-0.455869	-0.0484475	0.300625	-4.60173	1.0602	-5.59388	-11.3702	0	0	0	0	0	0	0	
42.47	4.33064	-0.277713	-0.300534	1.58076	-0.455882	-0.048429	0.300639	-4.6022	1.06001	-5.59516	-11.3688	0	0	0	0	0	0	0	
42.472	4.33055	-0.277112	-0.309738	1.57718	-0.457835	-0.046309	0.289449	-4.62494	1.06669	-5.78712	-11.0386	0	0	0	0	0	0	0	
42.473	4.3305	-0.276836	-0.314392	1.57533	-0.458845	-0.045234	0.283421	-4.63556	1.06968	-5.88152	-10.8575	0	0	0	0	0	0	0	
42.478	4.33029	-0.275502	-0.337689	1.56606	-0.46391	-0.0398546	0.252863	-4.6873	1.08347	-6.34117	-9.88795	0	0	0	0	0	0	0	
42.4789	4.33026	-0.275295	-0.341836	1.56441	-0.464812	-0.0388999	0.247205	-4.69563	1.08577	-6.41888	-9.70279	0	0	0	0	0	0	0	
42.48	4.33021	-0.275023	-0.347063	1.56229	-0.465969	-0.0376917	0.24001	-4.70631	1.08829	-6.51618	-9.4602	0	0	0	0	0	0	0	
42.48	4.33021	-0.275002	-0.347095	1.56225	-0.465993	-0.0376787	0.239993	-4.70682	1.08807	-6.51784	-9.45579	0	0	0	0	0	0	0	
42.482	4.33014	-0.274522	-0.356509	1.55843	-0.468079	-0.0355026	0.226958	-4.72573	1.09233	-6.68906	-9.00565	0	0	0	0	0	0	0	
42.483	4.3301	-0.274311	-0.361258	1.55647	-0.469148	-0.0344049	0.220055	-4.73418	1.09424	-6.77107	-8.76486	0	0	0	0	0	0	0	
42.488	4.32995	-0.273304	-0.385016	1.54668	-0.474497	-0.0289138	0.185239	-4.77471	1.10259	-7.15685	-7.50042	0	0	0	0	0	0	0	
42.4889	4.32992	-0.273156	-0.38923	1.54496	-0.475437	-0.0279372	0.178896	-4.78089	1.10398	-7.21883	-7.26661	0	0	0	0	0	0	0	
42.49	4.32989	-0.272961	-0.394552	1.54274	-0.476651	-0.0267099	0.170819	-4.78881	1.10538	-7.29559	-6.96005	0	0	0	0	0	0	0	
42.49	4.32989	-0.272942	-0.394597	1.54268	-0.476686	-0.0267044	0.170758	-4.78933	1.10514	-7.29741	-6.9517	0	0	0	0	0	0	0	
42.492	4.32984	-0.2726	-0.404175	1.53868	-0.478871	-0.0244941	0.156164	-4.80324	1.10739	-7.42917	-6.38873	0	0	0	0	0	0	0	
42.493	4.32982	-0.272462	-0.408996	1.53664	-0.479981	-0.0233839	0.14857	-4.80892	1.10844	-7.48934	-6.09421	0	0	0	0	0	0	0	
42.498	4.32971	-0.27182	-0.433089	1.52651	-0.485515	-0.01783	0.110474	-4.83548	1.11243	-7.75486	-4.57823	0	0	0	0	0	0	0	
42.4989	4.3297	-0.271736	-0.437346	1.52476	-0.486475	-0.0168391	0.103648	-4.83908	1.11308	-7.79336	-4.30654	0	0	0	0	0	0	0	
42.5	4.32968	-0.271625	-0.442731	1.52247	-0.487722	-0.0156028	0.0949473	-4.84367	1.11362	-7.83964	-3.95052	0	0	0	0	0	0	0	
42.5	4.32968	-0.271609	-0.442789	1.52239	-0.487768	-0.0156052	0.0948327	-4.84414	1.11341	-7.84127	-3.93801	0	0	0	0	0	0	0	
42.502	4.32965	-0.27142	-0.452478	1.51829	-0.490008	-0.0133784	0.0791502	-4.85202	1.11411	-7.91623	-3.29117	0	0	0	0	0	0	0	
42.503	4.32964	-0.27136	-0.457339	1.51623	-0.491135	-0.0122634	0.0711403	-4.8545	1.11449	-7.94636	-2.96003	0	0	0	0	0	0	0	
42.508	4.32959	-0.271107	-0.481617	1.50597	-0.496738	-0.00668546	0.0311645	-4.86502	1.1151	-8.05458	-1.29009	0	0	0	0	0	0	0	
42.5089	4.32958	-0.27109	-0.485892	1.50421	-0.497698	-0.00568764	0.0241221	-4.86579	1.11514	-8.06419	-0.999793	0	0	0	0	0	0	0	
42.51	4.32958	-0.271068	-0.491305	1.50192	-0.498951	-0.00444969	0.0151399	-4.86667	1.11499	-8.07325	-0.620278	0	0	0	0	0	0	0	
42.51	4.32958	-0.271058	-0.491373	1.50182	-0.499004	-0.00445873	0.014974	-4.86702	1.11487	-8.07423	-0.604517	0	0	0	0	0	0	0	
42.512	4.32957	-0.271028	-0.501107	1.49771	-0.50125	-0.00222899	-0.00117442	-4.86823	1.11434	-8.08136	0.0774806	0	0	0	0	0	0	0	
42.513	4.32957	-0.27105	-0.505977	1.49566	-0.502368	-0.00111531	-0.0092647	-4.8673	1.11416	-8.07691	0.419135	0	0	0	0	0	0	0	
42.518	4.32958	-0.271197	-0.530274	1.48552	-0.507912	0.00445476	-0.049449	-4.86092	1.11184	-8.01149	2.10721	0	0	0	0	0	0	0	
42.5189	4.32958	-0.271246	-0.53454	1.48379	-0.508853	0.00545171	-0.0564162	-4.85881	1.11128	-7.99085	2.39227	0	0	0	0	0	0	0	
42.52	4.32959	-0.271314	-0.539943	1.48155	-0.510082	0.00668509	-0.0652936	-4.85591	1.1105	-7.96127	2.76322	0	0	0	0	0	0	0	
42.52	4.32959	-0.271312	-0.540017	1.48144	-0.510138	0.0066729	-0.0654927	-4.85606	1.11049	-7.96127	2.78021	0	0	0	0	0	0	0	
42.522	4.3296	-0.271443	-0.549729	1.47742	-0.512338	0.00889387	-0.0814152	-4.8505	1.1088	-7.89947	3.43963	0	0	0	0	0	0	0	
42.523	4.32961	-0.271544	-0.554572	1.47543	-0.513421	0.0100006	-0.0892374	-4.84624	1.10801	-7.86111	3.76283	0	0	0	0	0	0	0	
42.528	4.32968	-0.272085	-0.578723	1.46562	-0.518782	0.0155315	-0.127929	-4.8235	1.10248	-7.63197	5.32847	0	0	0	0	0	0	0	
42.5289	4.32969	-0.272198	-0.582956	1.46397	-0.519685	0.0165188	-0.134544	-4.8187	1.10124	-7.58421	5.58593	0	0	0	0	0	0	0	
42.53	4.32971	-0.272354	-0.588312	1.46181	-0.520862	0.017741	-0.142947	-4.81226	1.0997	-7.52043	5.9185	0	0	0	0	0	0	0	
42.53	4.32971	-0.272359	-0.588384	1.46171	-0.520916	0.0177302	-0.14315	-4.81219	1.09981	-7.51945	5.93426	0	0	0	0	0	0	0	
42.532	4.32975	-0.272645	-0.598008	1.45786	-0.52302	0.0199298	-0.158189	-4.80032	1.09674	-7.39794	6.51937	0	0	0	0	0	0	0	
42.533	4.32977	-0.272822	-0.602794	1.45599	-0.524045	0.0210227	-0.165435	-4.79307	1.09515	-7.33128	6.79986	0	0	0	0	0	0	0	
42.538	4.32989	-0.273735	-0.626645	1.44671	-0.529111	0.0264773	-0.201151	-4.75578	1.08555	-6.97119	8.13364	0	0	0	0	0	0	0	
42.5389	4.32991	-0.273908	-0.630821	1.44515	-0.529963	0.0274452	-0.207191	-4.74866	1.08348	-6.90283	8.34788	0	0	0	0	0	0	0	
42.54	4.32994	-0.274143	-0.636097	1.44314	-0.531064	0.0286478	-0.214817	-4.73918	1.08096	-6.81364	8.62172	0	0	0	0	0	0	0	
42.54	4.32994	-0.274155	-0.636162	1.44305	-0.53111	0.0286424	-0.214993	-4.7389	1.08113	-6.81197	8.63427	0	0	0	0	0	0	0	
42.542	4.33	-0.274585	-0.64564	1.43945	-0.533077	0.0308047	-0.228617	-4.72163	1.07628	-6.64719	9.11145	0	0	0	0	0	0	0	
42.543	4.33003	-0.274831	-0.65034	1.43771	-0.534027	0.0318749	-0.235058	-4.71193	1.07365	-6.56097	9.33498	0	0	0	0	0	0	0	
42.548	4.33021	-0.27608	-0.673759	1.42914	-0.53871	0.0372066	-0.266716	-4.66273	1.05891	-6.11511	10.3797	0	0	0	0	0	0	0	
