t	x	theta	dx	dtheta	ddx	ddtheta	
79.59	0.158347	-0.149994	0.0571167	-0.243647	-0.379313	0.712057	
79.59	0.158347	-0.149994	0.0571165	-0.243646	-0.379313	0.712058	
79.592	0.158461	-0.150482	0.0563579	-0.242222	-0.379474	0.713126	
79.593	0.158517	-0.150722	0.0559782	-0.241508	-0.379551	0.713652	
79.598	0.158792	-0.151921	0.0540796	-0.237933	-0.379928	0.716275	
79.5989	0.15884	-0.152132	0.0537419	-0.237296	-0.379993	0.716737	
79.6	0.158899	-0.152395	0.0533197	-0.2365	-0.380073	0.717312	
79.6	0.158899	-0.152395	0.0533195	-0.236499	-0.380073	0.717312	
79.602	0.159006	-0.152868	0.0525593	-0.235065	-0.380215	0.718346	
79.603	0.159057	-0.153101	0.052179	-0.234345	-0.380282	0.718855	
79.608	0.159313	-0.154264	0.0502768	-0.230744	-0.380614	0.721391	
79.6089	0.159358	-0.154469	0.0499386	-0.230103	-0.38067	0.721838	
79.61	0.159413	-0.154724	0.0495155	-0.229301	-0.38074	0.722394	
79.61	0.159413	-0.154724	0.0495154	-0.229301	-0.38074	0.722394	
79.612	0.159512	-0.155183	0.0487539	-0.227856	-0.380864	0.723393	
79.613	0.15956	-0.155409	0.0483729	-0.227131	-0.380922	0.723885	
79.618	0.159797	-0.156535	0.0464676	-0.223506	-0.381208	0.726334	
79.6189	0.159838	-0.156734	0.0461289	-0.22286	-0.381256	0.726765	
79.62	0.159889	-0.156981	0.0457052	-0.222052	-0.381316	0.727302	
79.62	0.159889	-0.156981	0.045705	-0.222052	-0.381316	0.727302	
79.622	0.159981	-0.157425	0.0449424	-0.220597	-0.381422	0.728266	
79.623	0.160025	-0.157644	0.0445608	-0.219868	-0.381471	0.728741	
79.628	0.160243	-0.158734	0.0426529	-0.216218	-0.381712	0.731103	
79.6289	0.160281	-0.158926	0.0423137	-0.215569	-0.381753	0.731519	
79.63	0.160327	-0.159165	0.0418895	-0.214755	-0.381802	0.732036	
79.63	0.160327	-0.159165	0.0418893	-0.214755	-0.381802	0.732036	
79.632	0.160411	-0.159595	0.0411257	-0.213291	-0.381891	0.732966	
79.633	0.160451	-0.159806	0.0407437	-0.212557	-0.381931	0.733422	
79.638	0.16065	-0.16086	0.0388336	-0.208884	-0.382128	0.735698	
79.6389	0.160685	-0.161045	0.0384941	-0.20823	-0.38216	0.736097	
79.64	0.160727	-0.161276	0.0380694	-0.207412	-0.3822	0.736595	
79.64	0.160727	-0.161276	0.0380693	-0.207412	-0.3822	0.736596	
79.642	0.160803	-0.161691	0.0373048	-0.205939	-0.382271	0.73749	
79.643	0.16084	-0.161895	0.0369225	-0.2052	-0.382302	0.737929	
79.648	0.161019	-0.162912	0.0350107	-0.201505	-0.382456	0.740117	
79.6489	0.16105	-0.16309	0.0346708	-0.200847	-0.382481	0.740501	
79.65	0.161089	-0.163313	0.0342458	-0.200024	-0.382511	0.740979	
79.65	0.161089	-0.163313	0.0342456	-0.200024	-0.382511	0.74098	
79.652	0.161157	-0.163713	0.0334806	-0.198542	-0.382564	0.741839	
79.653	0.16119	-0.16391	0.033098	-0.197799	-0.382587	0.742261	
79.658	0.16135	-0.16489	0.0311848	-0.194082	-0.382697	0.74436	
79.6589	0.161378	-0.165062	0.0308448	-0.193421	-0.382715	0.744729	
79.66	0.161412	-0.165276	0.0304195	-0.192593	-0.382736	0.745188	
79.66	0.161412	-0.165276	0.0304193	-0.192593	-0.382736	0.745188	
79.662	0.161473	-0.165661	0.0296538	-0.191102	-0.382772	0.746012	
79.663	0.161502	-0.165851	0.029271	-0.190355	-0.382786	0.746416	
79.668	0.161643	-0.166793	0.027357	-0.186618	-0.382854	0.748428	
79.6689	0.161667	-0.166959	0.0270168	-0.185953	-0.382864	0.74878	
79.67	0.161697	-0.167165	0.0265914	-0.185121	-0.382876	0.74922	
79.67	0.161697	-0.167165	0.0265912	-0.185121	-0.382876	0.74922	
79.672	0.16175	-0.167535	0.0258254	-0.183622	-0.382895	0.750009	
79.673	0.161775	-0.167717	0.0254425	-0.182871	-0.382901	0.750395	
79.678	0.161898	-0.168622	0.023528	-0.179114	-0.382927	0.752318	
79.6789	0.161918	-0.168781	0.0231878	-0.178446	-0.38293	0.752655	
79.68	0.161944	-0.168978	0.0227623	-0.177609	-0.382932	0.753075	
79.68	0.161944	-0.168979	0.0227621	-0.177609	-0.382932	0.753075	
79.682	0.161989	-0.169334	0.0219962	-0.176103	-0.382935	0.753829	
79.683	0.16201	-0.169508	0.0216133	-0.175348	-0.382933	0.754197	
79.688	0.162114	-0.170375	0.0196987	-0.171573	-0.382918	0.756032	
79.6889	0.162131	-0.170527	0.0193585	-0.170901	-0.382913	0.756353	
79.69	0.162152	-0.170717	0.018933	-0.17006	-0.382906	0.756753	
79.69	0.162152	-0.170717	0.0189328	-0.17006	-0.382906	0.756754	
79.692	0.16219	-0.171057	0.018167	-0.168546	-0.382893	0.757471	
79.693	0.162207	-0.171224	0.0177841	-0.167788	-0.382883	0.757822	
79.698	0.162292	-0.172053	0.0158699	-0.163994	-0.382827	0.759568	
79.6989	0.162305	-0.172199	0.0155298	-0.163319	-0.382815	0.759874	
79.7	0.162323	-0.17238	0.0151044	-0.162475	-0.382799	0.760254	
79.7	0.162323	-0.17238	0.0151042	-0.162474	-0.382799	0.760254	
79.702	0.162353	-0.172705	0.0143386	-0.160954	-0.38277	0.760937	
79.703	0.162366	-0.172864	0.0139559	-0.160192	-0.382751	0.76127	
79.708	0.162431	-0.173655	0.0120424	-0.156382	-0.382656	0.762927	
79.7089	0.162442	-0.173794	0.0117024	-0.155704	-0.382637	0.763217	
79.71	0.162454	-0.173966	0.0112773	-0.154856	-0.382612	0.763577	
79.71	0.162454	-0.173966	0.0112771	-0.154855	-0.382612	0.763577	
79.712	0.162477	-0.174276	0.0105119	-0.153328	-0.382567	0.764224	
79.713	0.162487	-0.174427	0.0101294	-0.152563	-0.382541	0.764539	
79.718	0.162532	-0.175181	0.00821707	-0.148736	-0.382406	0.766107	
79.7189	0.16254	-0.175312	0.0078773	-0.148056	-0.38238	0.766381	
79.72	0.162548	-0.175477	0.00745243	-0.147204	-0.382346	0.766722	
79.72	0.162548	-0.175477	0.00745225	-0.147203	-0.382346	0.766722	
79.722	0.162563	-0.175771	0.00668756	-0.14567	-0.382285	0.767333	
79.723	0.162569	-0.175915	0.00630535	-0.144902	-0.382251	0.767631	
79.728	0.162595	-0.17663	0.00439459	-0.14106	-0.382078	0.769109	
79.7289	0.162599	-0.176755	0.00405511	-0.140377	-0.382045	0.769367	
79.73	0.162603	-0.17691	0.00363063	-0.139522	-0.382003	0.769688	
79.73	0.162603	-0.17691	0.00363045	-0.139521	-0.382003	0.769688	
79.732	0.162611	-0.177189	0.00286644	-0.137982	-0.381926	0.770264	
79.733	0.162613	-0.177325	0.00248461	-0.137211	-0.381885	0.770543	
79.738	0.16262	-0.178002	0.000575774	-0.133355	-0.381673	0.771933	
79.7389	0.162621	-0.17812	0.000236658	-0.132669	-0.381633	0.772175	
79.74	0.162621	-0.178267	-0.000187365	-0.131811	-0.381582	0.772476	
79.74	0.162621	-0.178267	-0.000187543	-0.13181	-0.381582	0.772476	
79.742	0.16262	-0.178531	-0.000950708	-0.130265	-0.381491	0.773016	
79.743	0.162618	-0.178659	-0.00133208	-0.129492	-0.381442	0.773277	
79.748	0.162607	-0.179297	-0.00323861	-0.125622	-0.381192	0.774577	
79.7489	0.162604	-0.179408	-0.0035773	-0.124934	-0.381145	0.774803	
79.75	0.1626	-0.179546	-0.00400077	-0.124073	-0.381087	0.775084	
79.75	0.1626	-0.179546	-0.00400095	-0.124072	-0.381087	0.775085	
79.752	0.162592	-0.179794	-0.00476312	-0.122522	-0.38098	0.775588	
79.753	0.162586	-0.179915	-0.00514397	-0.121746	-0.380923	0.775832	
79.758	0.162556	-0.180514	-0.00704781	-0.117864	-0.380636	0.777042	
79.7589	0.162549	-0.180619	-0.007386	-0.117173	-0.380583	0.777253	
79.76	0.162541	-0.180748	-0.00780885	-0.11631	-0.380516	0.777514	
79.76	0.162541	-0.180748	-0.00780903	-0.116309	-0.380516	0.777514	
79.762	0.162525	-0.180981	-0.00857006	-0.114754	-0.380395	0.777982	
79.763	0.162516	-0.181094	-0.0089503	-0.113976	-0.380331	0.778208	
79.768	0.162466	-0.181654	-0.0108511	-0.110082	-0.380007	0.779328	
79.7689	0.162456	-0.181751	-0.0111887	-0.109389	-0.379947	0.779523	
79.77	0.162444	-0.181872	-0.0116109	-0.108523	-0.379872	0.779764	
79.77	0.162444	-0.181872	-0.011611	-0.108523	-0.379872	0.779764	
79.772	0.16242	-0.18209	-0.0123708	-0.106963	-0.379736	0.780196	
79.773	0.162407	-0.182195	-0.0127503	-0.106182	-0.379665	0.780404	
79.778	0.162339	-0.182716	-0.0146477	-0.102278	-0.379305	0.781435	
79.7789	0.162325	-0.182806	-0.0149847	-0.101584	-0.379239	0.781613	
79.78	0.162308	-0.182919	-0.0154061	-0.100715	-0.379156	0.781834	
79.78	0.162308	-0.182919	-0.0154062	-0.100715	-0.379156	0.781834	
79.782	0.162278	-0.18312	-0.0161645	-0.0991509	-0.379005	0.782231	
79.783	0.162261	-0.183217	-0.0165434	-0.0983682	-0.378927	0.78242	
79.788	0.162173	-0.183699	-0.0184369	-0.0944538	-0.378531	0.783361	
79.7889	0.162157	-0.183783	-0.0187733	-0.0937577	-0.378458	0.783524	
79.79	0.162135	-0.183887	-0.0191937	-0.092887	-0.378367	0.783725	
79.79	0.162135	-0.183887	-0.0191939	-0.0928866	-0.378367	0.783725	
79.792	0.162097	-0.184072	-0.0199506	-0.0913191	-0.378203	0.784085	
79.793	0.162076	-0.184162	-0.0203286	-0.0905346	-0.378117	0.784257	
79.798	0.16197	-0.184605	-0.0222181	-0.0866113	-0.377685	0.785108	
79.7989	0.16195	-0.184681	-0.0225536	-0.0859137	-0.377607	0.785255	
79.8	0.161925	-0.184776	-0.0229732	-0.085041	-0.377508	0.785436	
79.8	0.161925	-0.184776	-0.0229733	-0.0850406	-0.377508	0.785436	
79.802	0.161879	-0.184946	-0.0237284	-0.0834698	-0.377329	0.78576	
79.803	0.161854	-0.185028	-0.0241055	-0.0826836	-0.377236	0.785914	
79.808	0.161729	-0.185432	-0.0259904	-0.0787523	-0.37677	0.786675	
79.8089	0.161706	-0.185501	-0.0263252	-0.0780532	-0.376685	0.786805	
79.81	0.161676	-0.185587	-0.0267437	-0.0771789	-0.376579	0.786967	
79.81	0.161676	-0.185587	-0.0267438	-0.0771785	-0.376579	0.786967	
79.812	0.161623	-0.185742	-0.027497	-0.0756045	-0.376386	0.787255	
79.813	0.161594	-0.185815	-0.0278731	-0.0748169	-0.376286	0.787391	
79.818	0.16145	-0.18618	-0.0297532	-0.0708784	-0.375785	0.788062	
79.8189	0.161423	-0.186242	-0.0300871	-0.0701782	-0.375694	0.788176	
79.82	0.16139	-0.18632	-0.0305045	-0.0693023	-0.37558	0.788317	
79.82	0.16139	-0.18632	-0.0305047	-0.0693019	-0.37558	0.788318	
79.822	0.161329	-0.186458	-0.0312558	-0.0677253	-0.375374	0.78857	
79.823	0.161297	-0.186524	-0.031631	-0.0669364	-0.375267	0.788688	
79.828	0.161134	-0.186849	-0.0335059	-0.0629916	-0.374732	0.789268	
79.8289	0.161104	-0.186905	-0.0338388	-0.0622903	-0.374635	0.789367	
79.83	0.161066	-0.186973	-0.034255	-0.0614131	-0.374513	0.789488	
79.83	0.161066	-0.186973	-0.0342552	-0.0614127	-0.374513	0.789488	
79.832	0.160997	-0.187096	-0.0350042	-0.0598338	-0.374293	0.789704	
79.833	0.160962	-0.187154	-0.0353782	-0.0590438	-0.374179	0.789804	
79.838	0.16078	-0.187439	-0.0372477	-0.0550937	-0.37361	0.790295	
79.8389	0.160747	-0.187488	-0.0375796	-0.0543914	-0.373507	0.790378	
79.84	0.160705	-0.187548	-0.0379945	-0.0535131	-0.373378	0.790479	
79.84	0.160705	-0.187548	-0.0379947	-0.0535127	-0.373378	0.790479	
79.842	0.160629	-0.187655	-0.0387415	-0.0519318	-0.373144	0.790659	
79.843	0.160589	-0.187705	-0.0391143	-0.0511409	-0.373024	0.790741	
79.848	0.160389	-0.187951	-0.0409779	-0.0471863	-0.372421	0.791141	
79.8489	0.160352	-0.187992	-0.0413087	-0.0464833	-0.372312	0.791208	
79.85	0.160306	-0.188044	-0.0417224	-0.0456041	-0.372175	0.791289	
79.85	0.160306	-0.188044	-0.0417225	-0.0456038	-0.372175	0.791289	
79.852	0.160223	-0.188135	-0.0424669	-0.0440212	-0.371928	0.791433	
79.853	0.160179	-0.188177	-0.0428385	-0.0432296	-0.371802	0.791497	
79.858	0.15996	-0.188383	-0.0446959	-0.0392714	-0.371166	0.791807	
79.8589	0.159921	-0.188418	-0.0450256	-0.0385679	-0.371051	0.791858	
79.86	0.15987	-0.18846	-0.0454378	-0.037688	-0.370907	0.791919	
79.86	0.15987	-0.18846	-0.045438	-0.0376876	-0.370906	0.791919	
79.862	0.159779	-0.188536	-0.0461798	-0.0361037	-0.370646	0.792027	
79.863	0.159732	-0.18857	-0.0465501	-0.0353116	-0.370513	0.792073	
79.868	0.159495	-0.188736	-0.048401	-0.0313508	-0.369844	0.792293	
79.8689	0.159452	-0.188764	-0.0487295	-0.0306468	-0.369723	0.792328	
79.87	0.159397	-0.188797	-0.0491403	-0.0297664	-0.369572	0.792369	
79.87	0.159397	-0.188797	-0.0491404	-0.029766	-0.369571	0.792369	
79.872	0.159299	-0.188857	-0.0498796	-0.0281812	-0.369298	0.792441	
79.873	0.159248	-0.188883	-0.0502485	-0.0273887	-0.369158	0.792469	
79.878	0.158992	-0.18901	-0.0520925	-0.0234262	-0.368456	0.792599	
79.8789	0.158946	-0.189031	-0.0524198	-0.0227219	-0.36833	0.792617	
79.88	0.158888	-0.189055	-0.052829	-0.0218412	-0.368171	0.792638	
79.88	0.158888	-0.189055	-0.0528292	-0.0218408	-0.368171	0.792638	
79.882	0.158782	-0.189099	-0.0535655	-0.0202555	-0.367884	0.792674	
79.883	0.158727	-0.189117	-0.0539331	-0.0194628	-0.367738	0.792684	
79.888	0.158453	-0.189205	-0.0557699	-0.0154994	-0.367003	0.792725	
79.8889	0.158403	-0.189218	-0.0560959	-0.014795	-0.366871	0.792727	
79.89	0.158341	-0.189234	-0.0565035	-0.0139142	-0.366705	0.792728	
79.89	0.158341	-0.189234	-0.0565036	-0.0139138	-0.366705	0.792728	
79.892	0.158228	-0.189262	-0.057237	-0.0123284	-0.366406	0.792728	
79.893	0.15817	-0.189272	-0.0576031	-0.0115356	-0.366253	0.79272	
79.898	0.157877	-0.18932	-0.0594324	-0.00757227	-0.365486	0.79267	
79.8989	0.157824	-0.189327	-0.0597571	-0.00686797	-0.365348	0.792656	
79.9	0.157758	-0.189334	-0.0601629	-0.00598722	-0.365175	0.792637	
79.9	0.157758	-0.189334	-0.0601631	-0.00598683	-0.365175	0.792637	
79.902	0.157637	-0.189346	-0.0608934	-0.00440155	-0.364862	0.792601	
79.903	0.157575	-0.189348	-0.0612579	-0.003609	-0.364703	0.792575	
79.908	0.157265	-0.189356	-0.0630794	0.000353403	-0.363904	0.792435	
79.9089	0.157208	-0.189356	-0.0634027	0.00105749	-0.36376	0.792406	
79.91	0.157138	-0.189354	-0.0638067	0.00193795	-0.36358	0.792367	
79.91	0.157138	-0.189354	-0.0638069	0.00193834	-0.36358	0.792367	
79.912	0.15701	-0.18935	-0.0645341	0.00352308	-0.363255	0.792295	
79.913	0.156945	-0.189345	-0.0648969	0.00431528	-0.363089	0.792251	
79.918	0.156616	-0.189313	-0.0667102	0.00827583	-0.362258	0.792021	
79.9189	0.156556	-0.189305	-0.067032	0.00897955	-0.362108	0.791975	
79.92	0.156481	-0.189295	-0.0674343	0.00985952	-0.361921	0.791916	
79.92	0.156481	-0.189295	-0.0674345	0.00985991	-0.361921	0.791916	
79.922	0.156347	-0.189275	-0.0681583	0.0114437	-0.361583	0.791808	
79.923	0.156278	-0.189262	-0.0685195	0.0122354	-0.36141	0.791746	
79.928	0.15593	-0.189191	-0.0703243	0.0161932	-0.360547	0.791427	
79.9289	0.155868	-0.189176	-0.0706446	0.0168964	-0.360392	0.791365	
79.93	0.155789	-0.189157	-0.0710449	0.0177757	-0.360198	0.791286	
79.93	0.155789	-0.189157	-0.0710451	0.0177761	-0.360198	0.791286	
79.932	0.155647	-0.189121	-0.0717655	0.0193586	-0.359847	0.791142	
79.933	0.155574	-0.1891	-0.0721249	0.0201496	-0.359668	0.791062	
79.938	0.155209	-0.188989	-0.073921	0.0241038	-0.358774	0.790653	
79.9389	0.155143	-0.188968	-0.0742397	0.0248063	-0.358613	0.790575	
79.94	0.155061	-0.188939	-0.074638	0.0256846	-0.358411	0.790476	
79.94	0.155061	-0.188939	-0.0746382	0.025685	-0.358411	0.790476	
79.942	0.154911	-0.188888	-0.075355	0.027266	-0.358048	0.790297	
79.943	0.154835	-0.188859	-0.0757126	0.0280561	-0.357863	0.790199	
79.948	0.154452	-0.188709	-0.0774996	0.0320057	-0.356936	0.789699	
79.9489	0.154383	-0.18868	-0.0778167	0.0327073	-0.35677	0.789606	
79.95	0.154296	-0.188643	-0.078213	0.0335846	-0.356561	0.789487	
79.95	0.154296	-0.188643	-0.0782131	0.033585	-0.356561	0.789487	
79.952	0.15414	-0.188576	-0.0789262	0.035164	-0.356185	0.789271	
79.953	0.15406	-0.188539	-0.079282	0.035953	-0.355994	0.789155	
79.958	0.153659	-0.188349	-0.0810595	0.0398972	-0.355036	0.788567	
79.9589	0.153587	-0.188313	-0.0813749	0.0405978	-0.354864	0.788457	
79.96	0.153496	-0.188268	-0.0817691	0.0414738	-0.354648	0.788319	
79.96	0.153496	-0.188268	-0.0817692	0.0414742	-0.354648	0.788319	
79.962	0.153333	-0.188185	-0.0824785	0.0430508	-0.354259	0.788067	
79.963	0.153249	-0.18814	-0.0828323	0.0438386	-0.354061	0.787933	
79.968	0.152831	-0.187911	-0.0846001	0.0477764	-0.353071	0.787255	
79.9689	0.152756	-0.187868	-0.0849137	0.0484759	-0.352894	0.78713	
79.97	0.152661	-0.187814	-0.0853057	0.0493504	-0.352671	0.786971	
79.97	0.152661	-0.187814	-0.0853059	0.0493508	-0.352671	0.786971	
79.972	0.15249	-0.187715	-0.0860112	0.0509247	-0.35227	0.786684	
79.973	0.152403	-0.187662	-0.086363	0.051711	-0.352066	0.786532	
79.978	0.151967	-0.187394	-0.0881207	0.0556417	-0.351044	0.785764	
79.9789	0.151889	-0.187344	-0.0884325	0.0563398	-0.350861	0.785623	
79.98	0.15179	-0.187281	-0.0888223	0.0572126	-0.350631	0.785445	
79.98	0.15179	-0.187281	-0.0888224	0.057213	-0.350631	0.785445	
79.982	0.151613	-0.187166	-0.0895237	0.0587839	-0.350217	0.785121	
79.983	0.151522	-0.187106	-0.0898734	0.0595686	-0.350007	0.784952	
79.988	0.151069	-0.186798	-0.0916207	0.0634911	-0.348953	0.784095	
79.9889	0.150987	-0.186741	-0.0919307	0.0641877	-0.348764	0.783938	
79.99	0.150885	-0.186669	-0.0923181	0.0650587	-0.348528	0.78374	
79.99	0.150885	-0.186669	-0.0923183	0.0650591	-0.348528	0.783739	
79.992	0.1507	-0.186539	-0.0930153	0.0666266	-0.348101	0.783381	
79.993	0.150606	-0.186471	-0.0933629	0.0674095	-0.347884	0.783193	
79.998	0.150135	-0.186124	-0.0950996	0.071323	-0.346799	0.782247	
79.9989	0.15005	-0.18606	-0.0954076	0.0720179	-0.346605	0.782074	
80	0.149944	-0.18598	-0.0957926	0.0728868	-0.346361	0.781856	
80	0.149944	-0.18598	-0.0957928	0.0728872	-0.346361	0.781856	
80.002	0.149752	-0.185834	-0.0964855	0.0744509	-0.345921	0.781462	
80.003	0.149655	-0.185758	-0.0968309	0.0752319	-0.345698	0.781256	
80.008	0.149167	-0.185372	-0.0985565	0.0791355	-0.344582	0.780221	
80.0089	0.149079	-0.185301	-0.0988626	0.0798286	-0.344381	0.780032	
80.01	0.148969	-0.185212	-0.0992451	0.0806952	-0.344131	0.779795	
80.01	0.148969	-0.185212	-0.0992453	0.0806956	-0.34413	0.779795	
80.012	0.14877	-0.18505	-0.0999335	0.0822552	-0.343678	0.779364	
80.013	0.14867	-0.184966	-0.100277	0.083034	-0.343449	0.779141	
80.018	0.148164	-0.184541	-0.101991	0.0869268	-0.3423	0.778017	
80.0189	0.148073	-0.184464	-0.102295	0.087618	-0.342095	0.777813	
80.02	0.147959	-0.184366	-0.102675	0.0884821	-0.341837	0.777555	
80.02	0.147959	-0.184366	-0.102675	0.0884825	-0.341836	0.777555	
80.022	0.147754	-0.184189	-0.103359	0.0900376	-0.341371	0.77709	
80.023	0.14765	-0.184097	-0.1037	0.0908141	-0.341136	0.776849	
80.028	0.147127	-0.183633	-0.105402	0.0946952	-0.339955	0.775636	
80.0289	0.147033	-0.183549	-0.105704	0.0953843	-0.339744	0.775416	
80.03	0.146915	-0.183442	-0.106082	0.0962457	-0.339479	0.775139	
80.03	0.146915	-0.183442	-0.106082	0.0962461	-0.339479	0.775139	
80.032	0.146703	-0.18325	-0.106761	0.0977964	-0.339001	0.774638	
80.033	0.146596	-0.18315	-0.107099	0.0985704	-0.338759	0.774379	
80.038	0.146056	-0.182647	-0.10879	0.102439	-0.337546	0.773078	
80.0389	0.145959	-0.182556	-0.10909	0.103126	-0.337329	0.772842	
80.04	0.145838	-0.182441	-0.109464	0.103984	-0.337057	0.772545	
80.04	0.145838	-0.182441	-0.109465	0.103985	-0.337057	0.772545	
80.042	0.145619	-0.182233	-0.110139	0.10553	-0.336566	0.772008	
80.043	0.145508	-0.182126	-0.110475	0.106301	-0.336318	0.771732	
80.048	0.144951	-0.181584	-0.112153	0.110156	-0.335073	0.770343	
80.0489	0.144851	-0.181486	-0.112451	0.110841	-0.33485	0.770091	
80.05	0.144726	-0.181363	-0.112823	0.111696	-0.334571	0.769775	
80.05	0.144726	-0.181363	-0.112823	0.111696	-0.334571	0.769774	
80.052	0.144501	-0.181139	-0.113492	0.113236	-0.334067	0.769203	
80.053	0.144386	-0.181024	-0.113825	0.114004	-0.333812	0.768909	
80.058	0.143813	-0.180444	-0.115491	0.117845	-0.332535	0.767431	
80.0589	0.14371	-0.180339	-0.115786	0.118527	-0.332307	0.767164	
80.06	0.143581	-0.180207	-0.116156	0.119379	-0.33202	0.766828	
80.06	0.143581	-0.180207	-0.116156	0.11938	-0.33202	0.766828	
80.062	0.143349	-0.179968	-0.11682	0.120913	-0.331503	0.766221	
80.063	0.143231	-0.179846	-0.117151	0.121679	-0.331242	0.765909	
80.068	0.142641	-0.179228	-0.118804	0.125504	-0.329933	0.764344	
80.0689	0.142536	-0.179116	-0.119097	0.126183	-0.329698	0.764061	
80.07	0.142403	-0.178975	-0.119463	0.127032	-0.329404	0.763705	
80.07	0.142403	-0.178975	-0.119463	0.127032	-0.329404	0.763705	
80.072	0.142164	-0.178721	-0.120122	0.12856	-0.328875	0.763063	
80.073	0.142043	-0.178591	-0.12045	0.129322	-0.328607	0.762734	
80.078	0.141437	-0.177934	-0.12209	0.133131	-0.327265	0.761081	
80.0789	0.141328	-0.177816	-0.12238	0.133808	-0.327025	0.760782	
80.08	0.141192	-0.177667	-0.122743	0.134653	-0.326724	0.760407	
80.08	0.141192	-0.177667	-0.122744	0.134653	-0.326723	0.760407	
80.082	0.140947	-0.177397	-0.123397	0.136174	-0.326181	0.75973	
80.083	0.140822	-0.177259	-0.123723	0.136933	-0.325906	0.759383	
80.088	0.1402	-0.176565	-0.125349	0.140725	-0.324532	0.757643	
80.0889	0.140088	-0.17644	-0.125637	0.141398	-0.324285	0.757329	
80.09	0.139948	-0.176282	-0.125997	0.14224	-0.323977	0.756934	
80.09	0.139948	-0.176282	-0.125997	0.14224	-0.323977	0.756934	
80.092	0.139696	-0.175998	-0.126645	0.143754	-0.323421	0.756222	
80.093	0.139569	-0.175852	-0.126968	0.144509	-0.32314	0.755858	
80.098	0.13893	-0.17512	-0.12858	0.148284	-0.321732	0.75403	
80.0989	0.138816	-0.174988	-0.128866	0.148954	-0.32148	0.753701	
80.1	0.138672	-0.174822	-0.129223	0.149791	-0.321165	0.753287	
80.1	0.138672	-0.174822	-0.129223	0.149791	-0.321164	0.753287	
80.102	0.138414	-0.174522	-0.129865	0.151298	-0.320595	0.75254	
80.103	0.138283	-0.174369	-0.130185	0.152049	-0.320308	0.752158	
80.108	0.137628	-0.1736	-0.131783	0.155805	-0.318867	0.750243	
80.1089	0.137511	-0.173461	-0.132066	0.156472	-0.318609	0.749899	
80.11	0.137364	-0.173287	-0.13242	0.157305	-0.318286	0.749465	
80.11	0.137364	-0.173286	-0.13242	0.157305	-0.318286	0.749465	
80.112	0.137099	-0.172972	-0.133057	0.158804	-0.317703	0.748684	
80.113	0.136965	-0.172811	-0.133374	0.159552	-0.317409	0.748285	
80.118	0.136295	-0.172004	-0.134957	0.163288	-0.315935	0.746283	
80.1189	0.136174	-0.171859	-0.135238	0.163951	-0.315671	0.745923	
80.12	0.136024	-0.171676	-0.135588	0.16478	-0.31534	0.745471	
80.12	0.136024	-0.171676	-0.135588	0.16478	-0.31534	0.745471	
80.122	0.135753	-0.171346	-0.136219	0.166271	-0.314744	0.744654	
80.123	0.135616	-0.171178	-0.136533	0.167014	-0.314443	0.744239	
80.128	0.134929	-0.170334	-0.138101	0.17073	-0.312935	0.742151	
80.1289	0.134806	-0.170182	-0.138379	0.17139	-0.312665	0.741775	
80.13	0.134652	-0.169991	-0.138727	0.172214	-0.312327	0.741303	
80.13	0.134652	-0.169991	-0.138727	0.172214	-0.312327	0.741303	
80.132	0.134375	-0.169647	-0.139351	0.173697	-0.311718	0.740453	
80.133	0.134235	-0.169471	-0.139662	0.174436	-0.31141	0.740019	
80.138	0.133533	-0.16859	-0.141216	0.17813	-0.309868	0.737846	
80.1389	0.133407	-0.168431	-0.141491	0.178786	-0.309592	0.737455	
