t	ddtheta1	ddtheta2	ddpsi	ddy	ddz	
94.5156	-5.94334e-08	1.49708e-08	-4.50202e-08	-3.79837e-08	-2.07506e-08	
94.52	-5.79287e-08	1.45917e-08	-4.38804e-08	-3.70221e-08	-2.02253e-08	
94.52	-5.78484e-08	1.45715e-08	-4.38196e-08	-3.69708e-08	-2.01972e-08	
94.528	-5.51366e-08	1.38884e-08	-4.17654e-08	-3.52377e-08	-1.92504e-08	
94.532	-5.37101e-08	1.35291e-08	-4.06849e-08	-3.4326e-08	-1.87524e-08	
94.552	-4.65708e-08	1.17308e-08	-3.5277e-08	-2.97633e-08	-1.62598e-08	
94.5556	-4.53302e-08	1.14183e-08	-3.43372e-08	-2.89704e-08	-1.58266e-08	
94.56	-4.36734e-08	1.1001e-08	-3.30822e-08	-2.79116e-08	-1.52482e-08	
94.56	-4.35815e-08	1.09778e-08	-3.30126e-08	-2.78528e-08	-1.52161e-08	
94.568	-4.0602e-08	1.02273e-08	-3.07556e-08	-2.59487e-08	-1.41758e-08	
94.572	-3.90626e-08	9.83954e-09	-2.95896e-08	-2.49648e-08	-1.36384e-08	
94.592	-3.13871e-08	7.90615e-09	-2.37754e-08	-2.00594e-08	-1.09585e-08	
94.5956	-3.00694e-08	7.57422e-09	-2.27773e-08	-1.92173e-08	-1.04985e-08	
94.6	-2.83138e-08	7.13199e-09	-2.14474e-08	-1.80953e-08	-9.88549e-09	
94.6	-2.82132e-08	7.10666e-09	-2.13712e-08	-1.8031e-08	-9.85037e-09	
94.608	-2.50617e-08	6.31282e-09	-1.8984e-08	-1.60168e-08	-8.75004e-09	
94.612	-2.34583e-08	5.90894e-09	-1.77694e-08	-1.49921e-08	-8.19023e-09	
94.632	-1.54902e-08	3.90186e-09	-1.17337e-08	-9.89978e-09	-5.40827e-09	
94.6356	-1.4137e-08	3.56099e-09	-1.07087e-08	-9.03494e-09	-4.93581e-09	
94.64	-1.23378e-08	3.1078e-09	-9.3458e-09	-7.88509e-09	-4.30764e-09	
94.64	-1.22319e-08	3.0811e-09	-9.26551e-09	-7.81735e-09	-4.27064e-09	
94.648	-9.00754e-09	2.26892e-09	-6.82312e-09	-5.75669e-09	-3.1449e-09	
94.652	-7.39028e-09	1.86155e-09	-5.59806e-09	-4.72311e-09	-2.58025e-09	
94.672	6.21596e-10	-1.56575e-10	4.70853e-10	3.97261e-10	2.17025e-10	
94.6756	1.96831e-09	-4.95801e-10	1.49098e-09	1.25794e-09	6.87218e-10	
94.68	3.75522e-09	-9.45908e-10	2.84454e-09	2.39995e-09	1.3111e-09	
94.68	3.86333e-09	-9.73138e-10	2.92643e-09	2.46904e-09	1.34884e-09	
94.688	7.06054e-09	-1.77849e-09	5.34829e-09	4.51237e-09	2.46512e-09	
94.692	8.64195e-09	-2.17683e-09	6.54619e-09	5.52305e-09	3.01726e-09	
94.712	1.64517e-08	-4.14405e-09	1.2462e-08	1.05143e-08	5.74396e-09	
94.7156	1.77508e-08	-4.47127e-09	1.3446e-08	1.13445e-08	6.19752e-09	
94.72	1.9471e-08	-4.90457e-09	1.47491e-08	1.24438e-08	6.7981e-09	
94.72	1.95778e-08	-4.93148e-09	1.483e-08	1.25121e-08	6.83541e-09	
94.728	2.26505e-08	-5.70547e-09	1.71575e-08	1.44759e-08	7.90821e-09	
94.732	2.41482e-08	-6.08273e-09	1.8292e-08	1.54331e-08	8.43113e-09	
94.752	3.15201e-08	-7.93965e-09	2.38762e-08	2.01444e-08	1.1005e-08	
94.7556	3.27326e-08	-8.24506e-09	2.47946e-08	2.09193e-08	1.14283e-08	
94.76	3.43345e-08	-8.64855e-09	2.6008e-08	2.19431e-08	1.19876e-08	
94.76	3.44368e-08	-8.67433e-09	2.60855e-08	2.20085e-08	1.20233e-08	
94.768	3.72929e-08	-9.39377e-09	2.8249e-08	2.38338e-08	1.30205e-08	
94.772	3.86625e-08	-9.73875e-09	2.92865e-08	2.47091e-08	1.34987e-08	
94.792	4.53781e-08	-1.14303e-08	3.43734e-08	2.9001e-08	1.58433e-08	
94.7956	4.64682e-08	-1.17049e-08	3.51992e-08	2.96977e-08	1.62239e-08	
94.8	4.79046e-08	-1.20668e-08	3.62873e-08	3.06157e-08	1.67255e-08	
94.8	4.79994e-08	-1.20906e-08	3.63591e-08	3.06763e-08	1.67585e-08	
94.808	5.05552e-08	-1.27344e-08	3.8295e-08	3.23097e-08	1.76509e-08	
94.812	5.17567e-08	-1.30371e-08	3.92052e-08	3.30776e-08	1.80704e-08	
94.832	5.7621e-08	-1.45142e-08	4.36474e-08	3.68255e-08	2.01178e-08	
94.8356	5.85575e-08	-1.47501e-08	4.43567e-08	3.7424e-08	2.04448e-08	
94.84	5.97873e-08	-1.50599e-08	4.52883e-08	3.82099e-08	2.08742e-08	
94.84	5.98717e-08	-1.50812e-08	4.53522e-08	3.82639e-08	2.09036e-08	
94.848	6.20536e-08	-1.56308e-08	4.7005e-08	3.96583e-08	2.16654e-08	
94.852	6.30532e-08	-1.58826e-08	4.77622e-08	4.02971e-08	2.20144e-08	
94.872	6.79006e-08	-1.71036e-08	5.14341e-08	4.33951e-08	2.37069e-08	
94.8756	6.86573e-08	-1.72942e-08	5.20072e-08	4.38787e-08	2.3971e-08	
94.88	6.96461e-08	-1.75432e-08	5.27562e-08	4.45106e-08	2.43163e-08	
94.88	6.97177e-08	-1.75613e-08	5.28105e-08	4.45564e-08	2.43413e-08	
94.888	7.14652e-08	-1.80015e-08	5.41342e-08	4.56733e-08	2.49514e-08	
94.892	7.22354e-08	-1.81955e-08	5.47176e-08	4.61655e-08	2.52203e-08	
94.912	7.59342e-08	-1.91272e-08	5.75194e-08	4.85294e-08	2.65117e-08	
94.9156	7.64908e-08	-1.92674e-08	5.7941e-08	4.88851e-08	2.6706e-08	
94.92	7.72123e-08	-1.94491e-08	5.84875e-08	4.93462e-08	2.69579e-08	
94.92	7.72692e-08	-1.94634e-08	5.85307e-08	4.93826e-08	2.69778e-08	
94.928	7.85358e-08	-1.97825e-08	5.94901e-08	5.01921e-08	2.74201e-08	
94.932	7.90569e-08	-1.99137e-08	5.98848e-08	5.05251e-08	2.7602e-08	
94.952	8.15126e-08	-2.05323e-08	6.17449e-08	5.20945e-08	2.84593e-08	
94.9556	8.18552e-08	-2.06186e-08	6.20045e-08	5.23135e-08	2.8579e-08	
94.96	8.22917e-08	-2.07286e-08	6.23351e-08	5.25924e-08	2.87314e-08	
94.96	8.23324e-08	-2.07388e-08	6.2366e-08	5.26184e-08	2.87456e-08	
94.968	8.30872e-08	-2.0929e-08	6.29377e-08	5.31008e-08	2.90091e-08	
94.972	8.33472e-08	-2.09944e-08	6.31347e-08	5.3267e-08	2.90999e-08	
94.992	8.45049e-08	-2.1286e-08	6.40116e-08	5.40068e-08	2.95041e-08	
94.9956	8.46267e-08	-2.13167e-08	6.41039e-08	5.40847e-08	2.95466e-08	
95	8.47694e-08	-2.13527e-08	6.4212e-08	5.41759e-08	2.95964e-08	
95	8.47929e-08	-2.13586e-08	6.42298e-08	5.41909e-08	2.96046e-08	
95.008	8.50212e-08	-2.14161e-08	6.44027e-08	5.43368e-08	2.96843e-08	
95.012	8.50164e-08	-2.14149e-08	6.43991e-08	5.43338e-08	2.96827e-08	
95.032	8.48617e-08	-2.13759e-08	6.42819e-08	5.42349e-08	2.96287e-08	
95.0356	8.47626e-08	-2.1351e-08	6.42068e-08	5.41715e-08	2.9594e-08	
95.04	8.4612e-08	-2.1313e-08	6.40927e-08	5.40753e-08	2.95415e-08	
95.04	8.46178e-08	-2.13145e-08	6.40971e-08	5.4079e-08	2.95435e-08	
95.048	8.43211e-08	-2.12398e-08	6.38724e-08	5.38894e-08	2.94399e-08	
95.052	8.4056e-08	-2.1173e-08	6.36716e-08	5.372e-08	2.93474e-08	
95.072	8.26152e-08	-2.081e-08	6.25802e-08	5.27991e-08	2.88443e-08	
95.0756	8.23017e-08	-2.07311e-08	6.23427e-08	5.25988e-08	2.87349e-08	
95.08	8.18672e-08	-2.06216e-08	6.20136e-08	5.23211e-08	2.85832e-08	
95.08	8.18554e-08	-2.06187e-08	6.20047e-08	5.23136e-08	2.85791e-08	
95.088	8.10514e-08	-2.04162e-08	6.13957e-08	5.17998e-08	2.82983e-08	
95.092	8.05384e-08	-2.02869e-08	6.10071e-08	5.14719e-08	2.81192e-08	
95.112	7.78765e-08	-1.96164e-08	5.89907e-08	4.97707e-08	2.71898e-08	
95.1156	7.73617e-08	-1.94868e-08	5.86007e-08	4.94417e-08	2.70101e-08	
95.12	7.66612e-08	-1.93103e-08	5.80701e-08	4.8994e-08	2.67655e-08	
95.12	7.66326e-08	-1.93031e-08	5.80484e-08	4.89757e-08	2.67555e-08	
95.128	7.53541e-08	-1.89811e-08	5.708e-08	4.81586e-08	2.63092e-08	
95.132	7.46129e-08	-1.87944e-08	5.65186e-08	4.76849e-08	2.60504e-08	
95.152	7.08313e-08	-1.78418e-08	5.3654e-08	4.52681e-08	2.47301e-08	
95.1556	7.01343e-08	-1.76662e-08	5.31261e-08	4.48227e-08	2.44867e-08	
95.16	6.91936e-08	-1.74293e-08	5.24135e-08	4.42215e-08	2.41583e-08	
95.16	6.91492e-08	-1.74181e-08	5.23798e-08	4.41931e-08	2.41428e-08	
95.168	6.74432e-08	-1.69884e-08	5.10875e-08	4.31028e-08	2.35472e-08	
95.172	6.65002e-08	-1.67508e-08	5.03732e-08	4.25001e-08	2.32179e-08	
95.192	6.17328e-08	-1.555e-08	4.6762e-08	3.94533e-08	2.15534e-08	
95.1956	6.0878e-08	-1.53346e-08	4.61145e-08	3.8907e-08	2.1255e-08	
95.2	5.97297e-08	-1.50454e-08	4.52447e-08	3.81731e-08	2.08541e-08	
95.2	5.96712e-08	-1.50307e-08	4.52003e-08	3.81357e-08	2.08336e-08	
95.208	5.75968e-08	-1.45081e-08	4.3629e-08	3.681e-08	2.01094e-08	
95.212	5.64842e-08	-1.42279e-08	4.27862e-08	3.60989e-08	1.97209e-08	
95.232	5.08931e-08	-1.28195e-08	3.8551e-08	3.25257e-08	1.77689e-08	
95.2356	4.99091e-08	-1.25717e-08	3.78056e-08	3.18968e-08	1.74253e-08	
95.24	4.85919e-08	-1.22399e-08	3.68079e-08	3.1055e-08	1.69654e-08	
95.24	4.85212e-08	-1.22221e-08	3.67544e-08	3.10098e-08	1.69407e-08	
95.248	4.6148e-08	-1.16243e-08	3.49566e-08	2.94931e-08	1.61121e-08	
95.252	4.49026e-08	-1.13106e-08	3.40133e-08	2.86971e-08	1.56773e-08	
95.272	3.86724e-08	-9.74124e-09	2.92939e-08	2.47154e-08	1.35021e-08	
95.2756	3.75914e-08	-9.46895e-09	2.84751e-08	2.40246e-08	1.31247e-08	
95.28	3.61483e-08	-9.10544e-09	2.7382e-08	2.31023e-08	1.26208e-08	
95.28	3.60679e-08	-9.08519e-09	2.73211e-08	2.30509e-08	1.25928e-08	
95.288	3.34733e-08	-8.43163e-09	2.53557e-08	2.13927e-08	1.16869e-08	
95.292	3.21353e-08	-8.09461e-09	2.43422e-08	2.05376e-08	1.12197e-08	
95.312	2.54671e-08	-6.41495e-09	1.92911e-08	1.6276e-08	8.89161e-09	
95.3156	2.43239e-08	-6.12697e-09	1.84251e-08	1.55453e-08	8.49245e-09	
95.32	2.28011e-08	-5.7434e-09	1.72716e-08	1.45721e-08	7.96079e-09	
95.32	2.27136e-08	-5.72135e-09	1.72053e-08	1.45162e-08	7.93022e-09	
95.328	1.99806e-08	-5.03294e-09	1.51351e-08	1.27696e-08	6.97604e-09	
95.332	1.85926e-08	-4.68332e-09	1.40837e-08	1.18825e-08	6.49144e-09	
95.352	1.16977e-08	-2.94654e-09	8.86086e-09	7.47595e-09	4.08413e-09	
95.3556	1.05281e-08	-2.65195e-09	7.97497e-09	6.72851e-09	3.6758e-09	
95.36	8.9736e-09	-2.26037e-09	6.79742e-09	5.73501e-09	3.13305e-09	
95.36	8.88172e-09	-2.23723e-09	6.72781e-09	5.67628e-09	3.10097e-09	
95.368	6.09633e-09	-1.53561e-09	4.61791e-09	3.89615e-09	2.12848e-09	
95.372	4.70159e-09	-1.18429e-09	3.56141e-09	3.00477e-09	1.64152e-09	
95.392	-2.20539e-09	5.55518e-10	-1.67056e-09	-1.40946e-09	-7.6999e-10	
95.3956	-3.36493e-09	8.47598e-10	-2.5489e-09	-2.15052e-09	-1.17483e-09	
95.4	-4.90314e-09	1.23506e-09	-3.71408e-09	-3.13358e-09	-1.71188e-09	
95.4	-4.99648e-09	1.25857e-09	-3.78478e-09	-3.19324e-09	-1.74447e-09	
95.408	-7.74814e-09	1.95169e-09	-5.86914e-09	-4.95182e-09	-2.70519e-09	
95.412	-9.10684e-09	2.29393e-09	-6.89834e-09	-5.82016e-09	-3.17957e-09	
95.432	-1.58142e-08	3.98346e-09	-1.19791e-08	-1.01068e-08	-5.52138e-09	
95.4356	-1.69285e-08	4.26413e-09	-1.28231e-08	-1.08189e-08	-5.91041e-09	
95.44	-1.84035e-08	4.63569e-09	-1.39405e-08	-1.17616e-08	-6.42542e-09	
95.44	-1.84954e-08	4.65884e-09	-1.40101e-08	-1.18204e-08	-6.45751e-09	
95.448	-2.11297e-08	5.3224e-09	-1.60056e-08	-1.3504e-08	-7.37725e-09	
95.452	-2.24114e-08	5.64524e-09	-1.69764e-08	-1.43231e-08	-7.82473e-09	
95.472	-2.87171e-08	7.23359e-09	-2.17529e-08	-1.8353e-08	-1.00263e-08	
95.4756	-2.97527e-08	7.49445e-09	-2.25374e-08	-1.90149e-08	-1.03879e-08	
95.48	-3.11205e-08	7.83898e-09	-2.35735e-08	-1.9889e-08	-1.08654e-08	
95.48	-3.12082e-08	7.86107e-09	-2.36399e-08	-1.99451e-08	-1.0896e-08	
95.488	-3.36464e-08	8.47523e-09	-2.54868e-08	-2.15033e-08	-1.17473e-08	
95.492	-3.4813e-08	8.7691e-09	-2.63705e-08	-2.22489e-08	-1.21546e-08	
95.512	-4.05306e-08	1.02093e-08	-3.07015e-08	-2.5903e-08	-1.41509e-08	
95.5156	-4.14571e-08	1.04427e-08	-3.14033e-08	-2.64951e-08	-1.44744e-08	
95.52	-4.26775e-08	1.07501e-08	-3.23278e-08	-2.72751e-08	-1.49004e-08	
95.52	-4.27584e-08	1.07705e-08	-3.2389e-08	-2.73268e-08	-1.49287e-08	
95.528	-4.4929e-08	1.13172e-08	-3.40333e-08	-2.8714e-08	-1.56865e-08	
95.532	-4.59468e-08	1.15736e-08	-3.48043e-08	-2.93645e-08	-1.60419e-08	
95.552	-5.09108e-08	1.2824e-08	-3.85645e-08	-3.2537e-08	-1.7775e-08	
95.5556	-5.17017e-08	1.30232e-08	-3.91635e-08	-3.30424e-08	-1.80512e-08	
95.56	-5.27397e-08	1.32847e-08	-3.99498e-08	-3.37058e-08	-1.84136e-08	
95.56	-5.28114e-08	1.33027e-08	-4.00041e-08	-3.37516e-08	-1.84386e-08	
95.568	-5.46525e-08	1.37665e-08	-4.13987e-08	-3.49283e-08	-1.90814e-08	
95.572	-5.54927e-08	1.39781e-08	-4.20351e-08	-3.54652e-08	-1.93747e-08	
95.592	-5.95635e-08	1.50035e-08	-4.51187e-08	-3.80669e-08	-2.0796e-08	
95.5956	-6.01967e-08	1.5163e-08	-4.55984e-08	-3.84716e-08	-2.10171e-08	
95.6	-6.10236e-08	1.53713e-08	-4.62248e-08	-3.9e-08	-2.13058e-08	
95.6	-6.1084e-08	1.53865e-08	-4.62705e-08	-3.90387e-08	-2.13269e-08	
95.608	-6.25445e-08	1.57544e-08	-4.73768e-08	-3.9972e-08	-2.18368e-08	
95.612	-6.31843e-08	1.59156e-08	-4.78615e-08	-4.03809e-08	-2.20602e-08	
95.632	-6.62519e-08	1.66883e-08	-5.01851e-08	-4.23414e-08	-2.31312e-08	
95.6356	-6.67106e-08	1.68038e-08	-5.05326e-08	-4.26346e-08	-2.32914e-08	
95.64	-6.73045e-08	1.69534e-08	-5.09825e-08	-4.30141e-08	-2.34987e-08	
95.64	-6.7352e-08	1.69654e-08	-5.10185e-08	-4.30445e-08	-2.35153e-08	
95.648	-6.83934e-08	1.72277e-08	-5.18073e-08	-4.371e-08	-2.38789e-08	
95.652	-6.88164e-08	1.73343e-08	-5.21278e-08	-4.39804e-08	-2.40266e-08	
95.672	-7.08032e-08	1.78347e-08	-5.36327e-08	-4.52502e-08	-2.47203e-08	
95.6756	-7.10763e-08	1.79035e-08	-5.38396e-08	-4.54247e-08	-2.48156e-08	
95.68	-7.14228e-08	1.79908e-08	-5.4102e-08	-4.56461e-08	-2.49366e-08	
95.68	-7.14562e-08	1.79992e-08	-5.41273e-08	-4.56675e-08	-2.49482e-08	
95.688	-7.20534e-08	1.81496e-08	-5.45798e-08	-4.60492e-08	-2.51568e-08	
95.692	-7.22504e-08	1.81992e-08	-5.47289e-08	-4.6175e-08	-2.52255e-08	
95.712	-7.31131e-08	1.84166e-08	-5.53825e-08	-4.67264e-08	-2.55268e-08	
95.7156	-7.31952e-08	1.84372e-08	-5.54447e-08	-4.67789e-08	-2.55554e-08	
95.72	-7.32877e-08	1.84606e-08	-5.55147e-08	-4.6838e-08	-2.55877e-08	
95.72	-7.33062e-08	1.84652e-08	-5.55287e-08	-4.68498e-08	-2.55942e-08	
95.728	-7.34483e-08	1.8501e-08	-5.56363e-08	-4.69406e-08	-2.56438e-08	
95.732	-7.34167e-08	1.8493e-08	-5.56124e-08	-4.69204e-08	-2.56328e-08	
95.752	-7.31474e-08	1.84252e-08	-5.54085e-08	-4.67484e-08	-2.55387e-08	
95.7556	-7.30391e-08	1.83979e-08	-5.53264e-08	-4.66791e-08	-2.55009e-08	
95.76	-7.2879e-08	1.83576e-08	-5.52051e-08	-4.65768e-08	-2.5445e-08	
95.76	-7.28822e-08	1.83584e-08	-5.52075e-08	-4.65788e-08	-2.54461e-08	
95.768	-7.25722e-08	1.82803e-08	-5.49727e-08	-4.63807e-08	-2.53379e-08	
95.772	-7.23168e-08	1.8216e-08	-5.47793e-08	-4.62175e-08	-2.52487e-08	
95.792	-7.09422e-08	1.78697e-08	-5.3738e-08	-4.5339e-08	-2.47688e-08	
95.7956	-7.06499e-08	1.77961e-08	-5.35166e-08	-4.51522e-08	-2.46667e-08	
95.8	-7.02461e-08	1.76944e-08	-5.32107e-08	-4.48941e-08	-2.45258e-08	
95.8	-7.02342e-08	1.76914e-08	-5.32017e-08	-4.48865e-08	-2.45216e-08	
95.808	-6.94889e-08	1.75037e-08	-5.26372e-08	-4.44102e-08	-2.42614e-08	
95.812	-6.90213e-08	1.73859e-08	-5.22829e-08	-4.41113e-08	-2.40981e-08	
95.832	-6.66014e-08	1.67763e-08	-5.04499e-08	-4.25648e-08	-2.32532e-08	
95.8356	-6.6137e-08	1.66594e-08	-5.00982e-08	-4.2268e-08	-2.30911e-08	
95.84	-6.5506e-08	1.65004e-08	-4.96201e-08	-4.18647e-08	-2.28708e-08	
95.84	-6.54796e-08	1.64937e-08	-4.96001e-08	-4.18478e-08	-2.28616e-08	
95.848	-6.4329e-08	1.62039e-08	-4.87286e-08	-4.11125e-08	-2.24599e-08	
95.852	-6.36668e-08	1.60371e-08	-4.82269e-08	-4.06893e-08	-2.22287e-08	
95.872	-6.02927e-08	1.51872e-08	-4.56711e-08	-3.85329e-08	-2.10506e-08	
95.8756	-5.96734e-08	1.50312e-08	-4.5202e-08	-3.81371e-08	-2.08344e-08	
95.88	-5.8838e-08	1.48208e-08	-4.45692e-08	-3.76033e-08	-2.05427e-08	
95.88	-5.87982e-08	1.48107e-08	-4.4539e-08	-3.75778e-08	-2.05288e-08	
95.888	-5.72841e-08	1.44294e-08	-4.33921e-08	-3.66101e-08	-2.00002e-08	
95.892	-5.64508e-08	1.42195e-08	-4.27609e-08	-3.60775e-08	-1.97093e-08	
95.912	-5.22414e-08	1.31592e-08	-3.95723e-08	-3.33873e-08	-1.82396e-08	
95.9156	-5.14885e-08	1.29695e-08	-3.90021e-08	-3.29062e-08	-1.79767e-08	
95.92	-5.04778e-08	1.27149e-08	-3.82364e-08	-3.22602e-08	-1.76239e-08	
95.92	-5.04259e-08	1.27019e-08	-3.81971e-08	-3.22271e-08	-1.76057e-08	
95.928	-4.86006e-08	1.22421e-08	-3.68145e-08	-3.10605e-08	-1.69684e-08	
95.932	-4.76245e-08	1.19962e-08	-3.60751e-08	-3.04367e-08	-1.66276e-08	
95.952	-4.27222e-08	1.07614e-08	-3.23617e-08	-2.73037e-08	-1.49161e-08	
95.9556	-4.18611e-08	1.05444e-08	-3.17094e-08	-2.67533e-08	-1.46154e-08	
95.96	-4.07088e-08	1.02542e-08	-3.08365e-08	-2.60169e-08	-1.42131e-08	
95.96	-4.06467e-08	1.02385e-08	-3.07894e-08	-2.59772e-08	-1.41914e-08	
95.968	-3.85711e-08	9.71572e-09	-2.92172e-08	-2.46507e-08	-1.34667e-08	
95.972	-3.74843e-08	9.44198e-09	-2.8394e-08	-2.39562e-08	-1.30873e-08	
95.992	-3.20506e-08	8.07327e-09	-2.4278e-08	-2.04835e-08	-1.11902e-08	
95.9956	-3.11093e-08	7.83616e-09	-2.3565e-08	-1.98819e-08	-1.08615e-08	
96	-2.9853e-08	7.51971e-09	-2.26133e-08	-1.9079e-08	-1.04229e-08	
96	-2.97827e-08	7.502e-09	-2.25601e-08	-1.9034e-08	-1.03983e-08	
96.008	-2.75244e-08	6.93316e-09	-2.08495e-08	-1.75908e-08	-9.60989e-09	
96.012	-2.63622e-08	6.6404e-09	-1.99691e-08	-1.6848e-08	-9.2041e-09	
96.032	-2.05719e-08	5.1819e-09	-1.5583e-08	-1.31475e-08	-7.1825e-09	
96.0356	-1.95806e-08	4.93217e-09	-1.48321e-08	-1.25139e-08	-6.83637e-09	
96.04	-1.82604e-08	4.59963e-09	-1.38321e-08	-1.16702e-08	-6.37544e-09	
96.04	-1.81842e-08	4.58045e-09	-1.37744e-08	-1.16215e-08	-6.34885e-09	
96.048	-1.58154e-08	3.98376e-09	-1.198e-08	-1.01076e-08	-5.52179e-09	
96.052	-1.46144e-08	3.68124e-09	-1.10703e-08	-9.34003e-09	-5.10248e-09	
96.072	-8.65072e-09	2.17904e-09	-6.55283e-09	-5.52865e-09	-3.02032e-09	
96.0756	-7.64043e-09	1.92456e-09	-5.78755e-09	-4.88298e-09	-2.66758e-09	
96.08	-6.29787e-09	1.58638e-09	-4.77057e-09	-4.02495e-09	-2.19884e-09	
96.08	-6.21826e-09	1.56633e-09	-4.71027e-09	-3.97407e-09	-2.17105e-09	
96.088	-3.81315e-09	9.60501e-10	-2.88843e-09	-2.43698e-09	-1.33133e-09	
96.092	-2.61085e-09	6.5765e-10	-1.97769e-09	-1.66859e-09	-9.11553e-10	
96.112	3.34092e-09	-8.41549e-10	2.53071e-09	2.13517e-09	1.16645e-09	
96.1156	4.33886e-09	-1.09292e-09	3.28665e-09	2.77296e-09	1.51487e-09	
96.12	5.66237e-09	-1.4263e-09	4.28919e-09	3.61881e-09	1.97696e-09	
96.12	5.74294e-09	-1.4466e-09	4.35022e-09	3.6703e-09	2.00509e-09	
96.128	8.11011e-09	-2.04287e-09	6.14332e-09	5.18315e-09	2.83157e-09	
96.132	9.27692e-09	-2.33678e-09	7.02717e-09	5.92885e-09	3.23895e-09	
96.152	1.50348e-08	-3.78714e-09	1.13887e-08	9.6087e-09	5.24926e-09	
96.1556	1.599e-08	-4.02776e-09	1.21123e-08	1.02192e-08	5.58278e-09	
96.16	1.72543e-08	-4.34621e-09	1.307e-08	1.10272e-08	6.02418e-09	
96.16	1.73333e-08	-4.36612e-09	1.31298e-08	1.10777e-08	6.05177e-09	
96.168	1.95907e-08	-4.93472e-09	1.48397e-08	1.25204e-08	6.8399e-09	
96.172	2.06869e-08	-5.21085e-09	1.56701e-08	1.32209e-08	7.22263e-09	
96.192	2.60778e-08	-6.56876e-09	1.97536e-08	1.66662e-08	9.10481e-09	
96.1956	2.69618e-08	-6.79144e-09	2.04233e-08	1.72312e-08	9.41346e-09	
96.2	2.81291e-08	-7.08547e-09	2.13075e-08	1.79772e-08	9.82099e-09	
96.2	2.82042e-08	-7.10439e-09	2.13644e-08	1.80252e-08	9.84722e-09	
96.208	3.02844e-08	-7.62839e-09	2.29402e-08	1.93547e-08	1.05735e-08	
96.212	3.12776e-08	-7.87856e-09	2.36925e-08	1.99894e-08	1.09203e-08	
96.232	3.61425e-08	-9.10398e-09	2.73776e-08	2.30986e-08	1.26188e-08	
96.2356	3.69294e-08	-9.30219e-09	2.79736e-08	2.36015e-08	1.28935e-08	
96.24	3.79655e-08	-9.56318e-09	2.87585e-08	2.42637e-08	1.32553e-08	
96.24	3.80345e-08	-9.58055e-09	2.88107e-08	2.43077e-08	1.32794e-08	
96.248	3.98768e-08	-1.00446e-08	3.02063e-08	2.54852e-08	1.39226e-08	
96.252	4.07382e-08	-1.02616e-08	3.08588e-08	2.60357e-08	1.42234e-08	
96.272	4.49368e-08	-1.13192e-08	3.40392e-08	2.8719e-08	1.56893e-08	
96.2756	4.56041e-08	-1.14873e-08	3.45446e-08	2.91454e-08	1.59222e-08	
96.28	4.64795e-08	-1.17078e-08	3.52077e-08	2.97049e-08	1.62279e-08	
96.28	4.65402e-08	-1.17231e-08	3.52538e-08	2.97438e-08	1.62491e-08	
96.288	4.80922e-08	-1.2114e-08	3.64294e-08	3.07356e-08	1.67909e-08	
96.292	4.87977e-08	-1.22917e-08	3.69637e-08	3.11865e-08	1.70372e-08	
96.312	5.22122e-08	-1.31518e-08	3.95502e-08	3.33687e-08	1.82294e-08	
96.3156	5.27414e-08	-1.32851e-08	3.99511e-08	3.37069e-08	1.84142e-08	
96.32	5.34319e-08	-1.3459e-08	4.04741e-08	3.41482e-08	1.86552e-08	
96.32	5.34828e-08	-1.34719e-08	4.05127e-08	3.41807e-08	1.8673e-08	
96.328	5.47016e-08	-1.37789e-08	4.14359e-08	3.49596e-08	1.90985e-08	
96.332	5.5232e-08	-1.39125e-08	4.18377e-08	3.52986e-08	1.92837e-08	
96.352	5.77708e-08	-1.4552e-08	4.37608e-08	3.69212e-08	2.01701e-08	
96.3556	5.81479e-08	-1.4647e-08	4.40465e-08	3.71622e-08	2.03018e-08	
96.36	5.86354e-08	-1.47698e-08	4.44158e-08	3.74738e-08	2.0472e-08	
96.36	5.8675e-08	-1.47797e-08	4.44458e-08	3.74991e-08	2.04858e-08	
96.368	5.95288e-08	-1.49948e-08	4.50925e-08	3.80447e-08	2.07839e-08	
96.372	5.98708e-08	-1.50809e-08	4.53515e-08	3.82633e-08	2.09033e-08	
96.392	6.14704e-08	-1.54839e-08	4.65633e-08	3.92856e-08	2.14618e-08	
96.3956	6.16865e-08	-1.55383e-08	4.67269e-08	3.94237e-08	2.15372e-08	
96.4	6.19593e-08	-1.5607e-08	4.69336e-08	3.95981e-08	2.16325e-08	
96.4	6.19866e-08	-1.56139e-08	4.69542e-08	3.96155e-08	2.1642e-08	
96.408	6.24551e-08	-1.57319e-08	4.73091e-08	3.99149e-08	2.18056e-08	
96.412	6.26013e-08	-1.57687e-08	4.74199e-08	4.00084e-08	2.18567e-08	
96.432	6.32282e-08	-1.59266e-08	4.78947e-08	4.0409e-08	2.20755e-08	
96.4356	6.32791e-08	-1.59395e-08	4.79333e-08	4.04415e-08	2.20933e-08	
96.44	6.33325e-08	-1.59529e-08	4.79737e-08	4.04756e-08	2.21119e-08	
96.44	6.33468e-08	-1.59565e-08	4.79846e-08	4.04848e-08	2.21169e-08	
96.448	6.34221e-08	-1.59755e-08	4.80416e-08	4.05329e-08	2.21432e-08	
96.452	6.33712e-08	-1.59627e-08	4.8003e-08	4.05004e-08	2.21255e-08	
96.472	6.30219e-08	-1.58747e-08	4.77385e-08	4.02771e-08	2.20035e-08	
