t	xWAG	bWAG	
0.563	0.00258998	-0.0020927	
0.568	0.00258998	-0.0020927	
0.568889	0.00258998	-0.0020927	
0.57	0.00258998	-0.0020927	
0.57	0.00258999	-0.0020927	
0.561445	0.00258998	-0.0020927	
0.562168	0.00258998	-0.0020927	
0.565781	0.00258998	-0.0020927	
0.566424	0.00258998	-0.0020927	
0.567226	0.00258998	-0.0020927	
0.567226	0.00258998	-0.0020927	
0.567226	0.00258998	-0.0020927	
0.567781	0.00258998	-0.0020927	
0.568059	0.00258998	-0.0020927	
0.569445	0.00258999	-0.0020927	
0.569692	0.00258999	-0.0020927	
0.57	0.00258999	-0.0020927	
0.57	0.00258999	-0.0020927	
0.57	0.00258999	-0.0020927	
0.572	0.00258999	-0.00209271	
0.573	0.00258999	-0.00209271	
0.578	0.00258999	-0.00209271	
0.578889	0.00258999	-0.00209271	
0.58	0.00258999	-0.00209271	
0.58	0.00258999	-0.00209271	
0.58	0.00258999	-0.00209271	
0.582	0.00258999	-0.00209271	
0.583	0.00258999	-0.00209271	
0.588	0.00259	-0.00209271	
0.588889	0.00259	-0.00209271	
0.59	0.00259	-0.00209271	
0.59	0.00259	-0.00209271	
0.581445	0.00258999	-0.00209271	
0.582168	0.00258999	-0.00209271	
0.585781	0.00258999	-0.00209271	
0.586423	0.00258999	-0.00209271	
0.587226	0.00258999	-0.00209271	
0.587226	0.00259	-0.00209271	
0.587226	0.00259	-0.00209271	
0.587781	0.00259	-0.00209271	
0.588058	0.00259	-0.00209271	
0.589445	0.00259	-0.00209271	
0.589692	0.00259	-0.00209271	
0.59	0.00259	-0.00209271	
0.59	0.00259	-0.00209271	
0.59	0.00259	-0.00209271	
0.592	0.00259	-0.00209271	
0.593	0.00259	-0.00209271	
0.598	0.00259	-0.00209271	
0.598889	0.00259	-0.00209271	
0.6	0.00259	-0.00209271	
0.6	0.00259	-0.00209271	
0.6	0.00259	-0.00209271	
0.602	0.00259	-0.00209271	
0.603	0.00259001	-0.00209271	
0.608	0.00259001	-0.00209272	
0.608889	0.00259001	-0.00209272	
0.61	0.00259001	-0.00209272	
0.61	0.00259001	-0.00209272	
0.601445	0.00259	-0.00209271	
0.602168	0.00259	-0.00209271	
0.605781	0.00259001	-0.00209271	
0.606424	0.00259001	-0.00209271	
0.607226	0.00259001	-0.00209271	
0.607226	0.00259001	-0.00209272	
0.607226	0.00259001	-0.00209272	
0.607781	0.00259001	-0.00209272	
0.608059	0.00259001	-0.00209272	
0.609445	0.00259001	-0.00209272	
0.609692	0.00259001	-0.00209272	
0.61	0.00259001	-0.00209272	
0.61	0.00259001	-0.00209272	
0.61	0.00259001	-0.00209272	
0.612	0.00259001	-0.00209272	
0.613	0.00259001	-0.00209272	
0.618	0.00259001	-0.00209272	
0.618889	0.00259001	-0.00209272	
0.62	0.00259002	-0.00209272	
0.62	0.00259002	-0.00209272	
0.62	0.00259002	-0.00209272	
0.622	0.00259002	-0.00209272	
0.623	0.00259002	-0.00209272	
0.628	0.00259002	-0.00209272	
0.628889	0.00259002	-0.00209272	
0.63	0.00259002	-0.00209272	
0.63	0.00259002	-0.00209272	
0.621445	0.00259002	-0.00209272	
0.622168	0.00259002	-0.00209272	
0.625781	0.00259002	-0.00209272	
0.626423	0.00259002	-0.00209272	
0.627226	0.00259002	-0.00209272	
0.627226	0.00259002	-0.00209272	
0.627226	0.00259002	-0.00209272	
0.627781	0.00259002	-0.00209272	
0.628058	0.00259002	-0.00209272	
0.629445	0.00259002	-0.00209272	
0.629692	0.00259002	-0.00209272	
0.63	0.00259002	-0.00209272	
0.63	0.00259002	-0.00209272	
0.63	0.00259002	-0.00209272	
0.632	0.00259002	-0.00209272	
0.633	0.00259002	-0.00209272	
0.638	0.00259003	-0.00209272	
0.638889	0.00259003	-0.00209272	
0.64	0.00259003	-0.00209272	
0.64	0.00259003	-0.00209272	
0.64	0.00259003	-0.00209272	
0.642	0.00259003	-0.00209273	
0.643	0.00259003	-0.00209273	
0.648	0.00259003	-0.00209273	
0.648889	0.00259003	-0.00209273	
0.65	0.00259003	-0.00209273	
0.65	0.00259003	-0.00209273	
0.641445	0.00259003	-0.00209272	
0.642168	0.00259003	-0.00209273	
0.645781	0.00259003	-0.00209273	
0.646423	0.00259003	-0.00209273	
0.647226	0.00259003	-0.00209273	
0.647226	0.00259003	-0.00209273	
0.647226	0.00259003	-0.00209273	
0.647781	0.00259003	-0.00209273	
0.648058	0.00259003	-0.00209273	
0.649445	0.00259003	-0.00209273	
0.649692	0.00259003	-0.00209273	
0.65	0.00259003	-0.00209273	
0.65	0.00259003	-0.00209273	
0.65	0.00259003	-0.00209273	
0.652	0.00259004	-0.00209273	
0.653	0.00259004	-0.00209273	
0.658	0.00259004	-0.00209273	
0.658889	0.00259004	-0.00209273	
0.66	0.00259004	-0.00209273	
0.66	0.00259004	-0.00209273	
0.66	0.00259004	-0.00209273	
0.662	0.00259004	-0.00209273	
0.663	0.00259004	-0.00209273	
0.668	0.00259004	-0.00209273	
0.668889	0.00259004	-0.00209273	
0.67	0.00259004	-0.00209273	
0.67	0.00259005	-0.00209273	
0.661445	0.00259004	-0.00209273	
0.662168	0.00259004	-0.00209273	
0.665781	0.00259004	-0.00209273	
0.666423	0.00259004	-0.00209273	
0.667226	0.00259004	-0.00209273	
0.667226	0.00259004	-0.00209273	
0.667226	0.00259004	-0.00209273	
0.667781	0.00259004	-0.00209273	
0.668058	0.00259004	-0.00209273	
0.669445	0.00259005	-0.00209273	
0.669692	0.00259005	-0.00209273	
0.67	0.00259005	-0.00209273	
0.67	0.00259005	-0.00209273	
0.67	0.00259005	-0.00209273	
0.672	0.00259005	-0.00209273	
0.673	0.00259005	-0.00209273	
0.678	0.00259005	-0.00209273	
0.678889	0.00259005	-0.00209273	
0.68	0.00259005	-0.00209273	
0.68	0.00259005	-0.00209274	
0.68	0.00259005	-0.00209274	
0.682	0.00259005	-0.00209274	
0.683	0.00259005	-0.00209274	
0.688	0.00259005	-0.00209274	
0.688889	0.00259005	-0.00209274	
0.69	0.00259005	-0.00209274	
0.69	0.00259006	-0.00209274	
0.681445	0.00259005	-0.00209274	
0.682168	0.00259005	-0.00209274	
0.685781	0.00259005	-0.00209274	
0.686423	0.00259005	-0.00209274	
0.687226	0.00259005	-0.00209274	
0.687226	0.00259005	-0.00209274	
0.687226	0.00259005	-0.00209274	
0.687781	0.00259005	-0.00209274	
0.688058	0.00259005	-0.00209274	
0.689445	0.00259006	-0.00209274	
0.689692	0.00259006	-0.00209274	
0.69	0.00259006	-0.00209274	
0.69	0.00259006	-0.00209274	
0.69	0.00259006	-0.00209274	
0.692	0.00259006	-0.00209274	
0.693	0.00259006	-0.00209274	
0.698	0.00259006	-0.00209274	
0.698889	0.00259006	-0.00209274	
0.7	0.00259006	-0.00209274	
0.7	0.00259006	-0.00209274	
0.7	0.00259006	-0.00209274	
0.702	0.00259006	-0.00209274	
0.703	0.00259006	-0.00209274	
0.708	0.00259006	-0.00209274	
0.708889	0.00259006	-0.00209274	
0.71	0.00259006	-0.00209274	
0.71	0.00259006	-0.00209274	
0.701445	0.00259006	-0.00209274	
0.702168	0.00259006	-0.00209274	
0.705781	0.00259006	-0.00209274	
0.706423	0.00259006	-0.00209274	
0.707226	0.00259006	-0.00209274	
0.707226	0.00259006	-0.00209274	
0.707226	0.00259006	-0.00209274	
0.707781	0.00259006	-0.00209274	
0.708058	0.00259006	-0.00209274	
0.709445	0.00259006	-0.00209274	
0.709692	0.00259006	-0.00209274	
0.71	0.00259006	-0.00209274	
0.71	0.00259006	-0.00209274	
0.71	0.00259006	-0.00209274	
0.712	0.00259007	-0.00209274	
0.713	0.00259007	-0.00209274	
0.718	0.00259007	-0.00209274	
0.718889	0.00259007	-0.00209274	
0.72	0.00259007	-0.00209274	
0.72	0.00259007	-0.00209274	
0.72	0.00259007	-0.00209274	
0.722	0.00259007	-0.00209274	
0.723	0.00259007	-0.00209274	
0.728	0.00259007	-0.00209274	
0.728889	0.00259007	-0.00209274	
0.73	0.00259007	-0.00209274	
0.73	0.00259007	-0.00209275	
0.721445	0.00259007	-0.00209274	
0.722168	0.00259007	-0.00209274	
0.725781	0.00259007	-0.00209274	
0.726423	0.00259007	-0.00209274	
0.727226	0.00259007	-0.00209274	
0.727226	0.00259007	-0.00209274	
0.727226	0.00259007	-0.00209274	
0.727781	0.00259007	-0.00209274	
0.728058	0.00259007	-0.00209274	
0.729445	0.00259007	-0.00209274	
0.729692	0.00259007	-0.00209274	
0.73	0.00259007	-0.00209275	
0.73	0.00259007	-0.00209275	
0.73	0.00259007	-0.00209275	
0.732	0.00259007	-0.00209275	
0.733	0.00259007	-0.00209275	
0.738	0.00259007	-0.00209275	
0.738889	0.00259007	-0.00209275	
0.74	0.00259007	-0.00209275	
0.74	0.00259007	-0.00209275	
0.74	0.00259007	-0.00209275	
0.742	0.00259008	-0.00209275	
0.743	0.00259008	-0.00209275	
0.748	0.00259008	-0.00209275	
0.748889	0.00259008	-0.00209275	
0.75	0.00259008	-0.00209275	
0.75	0.00259008	-0.00209275	
0.741445	0.00259008	-0.00209275	
0.742168	0.00259008	-0.00209275	
0.745781	0.00259008	-0.00209275	
0.746423	0.00259008	-0.00209275	
0.747226	0.00259008	-0.00209275	
0.747226	0.00259008	-0.00209275	
0.747226	0.00259008	-0.00209275	
0.747781	0.00259008	-0.00209275	
0.748058	0.00259008	-0.00209275	
0.749445	0.00259008	-0.00209275	
0.749692	0.00259008	-0.00209275	
0.75	0.00259008	-0.00209275	
0.75	0.00259008	-0.00209275	
0.75	0.00259008	-0.00209275	
0.752	0.00259008	-0.00209275	
0.753	0.00259008	-0.00209275	
0.758	0.00259008	-0.00209275	
0.758889	0.00259008	-0.00209275	
0.76	0.00259008	-0.00209275	
0.76	0.00259008	-0.00209275	
0.76	0.00259008	-0.00209275	
0.762	0.00259008	-0.00209275	
0.763	0.00259008	-0.00209275	
0.768	0.00259008	-0.00209275	
0.768889	0.00259008	-0.00209275	
0.77	0.00259008	-0.00209275	
0.77	0.00259008	-0.00209275	
0.761445	0.00259008	-0.00209275	
0.762168	0.00259008	-0.00209275	
0.765781	0.00259008	-0.00209275	
0.766423	0.00259008	-0.00209275	
0.767226	0.00259008	-0.00209275	
0.767226	0.00259008	-0.00209275	
0.767226	0.00259008	-0.00209275	
0.767781	0.00259008	-0.00209275	
0.768058	0.00259008	-0.00209275	
0.769445	0.00259008	-0.00209275	
0.769692	0.00259008	-0.00209275	
0.77	0.00259008	-0.00209275	
0.77	0.00259008	-0.00209275	
0.77	0.00259008	-0.00209275	
0.772	0.00259008	-0.00209275	
0.773	0.00259008	-0.00209275	
0.778	0.00259008	-0.00209275	
0.778889	0.00259008	-0.00209275	
0.78	0.00259008	-0.00209275	
0.78	0.00259008	-0.00209275	
0.78	0.00259008	-0.00209275	
0.782	0.00259008	-0.00209275	
0.783	0.00259008	-0.00209275	
0.788	0.00259008	-0.00209275	
0.788889	0.00259008	-0.00209275	
0.79	0.00259008	-0.00209275	
0.79	0.00259008	-0.00209275	
0.781445	0.00259008	-0.00209275	
0.782168	0.00259008	-0.00209275	
0.785781	0.00259008	-0.00209275	
0.786423	0.00259008	-0.00209275	
0.787226	0.00259008	-0.00209275	
0.787226	0.00259008	-0.00209275	
0.787226	0.00259008	-0.00209275	
0.787781	0.00259008	-0.00209275	
0.788058	0.00259008	-0.00209275	
0.789445	0.00259008	-0.00209275	
0.789692	0.00259008	-0.00209275	
0.79	0.00259008	-0.00209275	
0.79	0.00259008	-0.00209275	
0.79	0.00259008	-0.00209275	
0.792	0.00259008	-0.00209275	
0.793	0.00259008	-0.00209275	
0.798	0.00259008	-0.00209275	
0.798889	0.00259008	-0.00209275	
0.8	0.00259008	-0.00209275	
0.8	0.00259008	-0.00209275	
0.8	0.00259008	-0.00209275	
0.802	0.00259008	-0.00209275	
0.803	0.00259008	-0.00209275	
0.808	0.00259008	-0.00209275	
0.808889	0.00259008	-0.00209275	
0.81	0.00259008	-0.00209275	
0.81	0.00259008	-0.00209275	
0.801445	0.00259008	-0.00209275	
0.802168	0.00259008	-0.00209275	
0.805781	0.00259008	-0.00209275	
0.806423	0.00259008	-0.00209275	
0.807226	0.00259008	-0.00209275	
0.807226	0.00259008	-0.00209275	
0.807226	0.00259008	-0.00209275	
0.807781	0.00259008	-0.00209275	
0.808058	0.00259008	-0.00209275	
0.809445	0.00259008	-0.00209275	
0.809692	0.00259008	-0.00209275	
0.81	0.00259008	-0.00209275	
0.81	0.00259008	-0.00209275	
0.81	0.00259008	-0.00209275	
0.812	0.00259008	-0.00209275	
0.813	0.00259008	-0.00209275	
0.818	0.00259008	-0.00209275	
0.818889	0.00259008	-0.00209275	
0.82	0.00259008	-0.00209275	
0.82	0.00259008	-0.00209275	
0.82	0.00259008	-0.00209275	
0.822	0.00259008	-0.00209275	
0.823	0.00259008	-0.00209275	
0.828	0.00259008	-0.00209275	
0.828889	0.00259008	-0.00209275	
0.83	0.00259008	-0.00209275	
0.83	0.00259008	-0.00209275	
0.821445	0.00259008	-0.00209275	
0.822168	0.00259008	-0.00209275	
0.825781	0.00259008	-0.00209275	
0.826423	0.00259008	-0.00209275	
0.827226	0.00259008	-0.00209275	
0.827226	0.00259008	-0.00209275	
0.827226	0.00259008	-0.00209275	
0.827781	0.00259008	-0.00209275	
0.828058	0.00259008	-0.00209275	
0.829445	0.00259008	-0.00209275	
0.829692	0.00259008	-0.00209275	
0.83	0.00259008	-0.00209275	
0.83	0.00259008	-0.00209275	
0.83	0.00259008	-0.00209275	
0.832	0.00259008	-0.00209275	
0.833	0.00259008	-0.00209275	
0.838	0.00259008	-0.00209275	
0.838889	0.00259008	-0.00209275	
0.84	0.00259008	-0.00209275	
0.84	0.00259008	-0.00209275	
0.84	0.00259008	-0.00209275	
0.842	0.00259008	-0.00209275	
0.843	0.00259008	-0.00209275	
0.848	0.00259008	-0.00209275	
0.848889	0.00259008	-0.00209275	
0.85	0.00259008	-0.00209275	
0.85	0.00259008	-0.00209275	
0.841445	0.00259008	-0.00209275	
0.842168	0.00259008	-0.00209275	
0.845781	0.00259008	-0.00209275	
0.846423	0.00259008	-0.00209275	
0.847226	0.00259008	-0.00209275	
0.847226	0.00259008	-0.00209275	
0.847226	0.00259008	-0.00209275	
0.847781	0.00259008	-0.00209275	
0.848058	0.00259008	-0.00209275	
0.849445	0.00259008	-0.00209275	
0.849692	0.00259008	-0.00209275	
0.85	0.00259008	-0.00209275	
0.85	0.00259008	-0.00209275	
0.85	0.00259008	-0.00209275	
0.852	0.00259008	-0.00209275	
0.853	0.00259008	-0.00209275	
0.858	0.00259008	-0.00209275	
0.858889	0.00259008	-0.00209275	
0.86	0.00259008	-0.00209275	
0.86	0.00259008	-0.00209275	
0.86	0.00259008	-0.00209275	
0.862	0.00259008	-0.00209275	
0.863	0.00259008	-0.00209275	
0.868	0.00259007	-0.00209275	
0.868889	0.00259007	-0.00209275	
0.87	0.00259007	-0.00209275	
0.87	0.00259007	-0.00209275	
0.861445	0.00259008	-0.00209275	
0.862168	0.00259008	-0.00209275	
0.865781	0.00259008	-0.00209275	
0.866423	0.00259007	-0.00209275	
0.867226	0.00259007	-0.00209275	
0.867226	0.00259008	-0.00209275	
0.867226	0.00259008	-0.00209275	
0.867781	0.00259008	-0.00209275	
0.868058	0.00259007	-0.00209275	
0.869445	0.00259007	-0.00209275	
0.869692	0.00259007	-0.00209275	
0.87	0.00259007	-0.00209275	
0.87	0.00259007	-0.00209275	
0.87	0.00259007	-0.00209275	
0.872	0.00259007	-0.00209275	
0.873	0.00259007	-0.00209275	
0.878	0.00259007	-0.00209275	
0.878889	0.00259007	-0.00209275	
0.88	0.00259007	-0.00209274	
0.88	0.00259007	-0.00209275	
0.88	0.00259007	-0.00209275	
0.882	0.00259007	-0.00209274	
0.883	0.00259007	-0.00209274	
0.888	0.00259007	-0.00209274	
0.888889	0.00259007	-0.00209274	
0.89	0.00259007	-0.00209274	
0.89	0.00259007	-0.00209274	
0.881445	0.00259007	-0.00209274	
0.882168	0.00259007	-0.00209274	
0.885781	0.00259007	-0.00209274	
0.886423	0.00259007	-0.00209274	
0.887226	0.00259007	-0.00209274	
0.887226	0.00259007	-0.00209274	
0.887226	0.00259007	-0.00209274	
0.887781	0.00259007	-0.00209274	
0.888058	0.00259007	-0.00209274	
0.889445	0.00259007	-0.00209274	
0.889692	0.00259007	-0.00209274	
0.89	0.00259007	-0.00209274	
0.89	0.00259007	-0.00209274	
0.89	0.00259007	-0.00209274	
0.892	0.00259007	-0.00209274	
0.893	0.00259007	-0.00209274	
0.898	0.00259007	-0.00209274	
0.898889	0.00259007	-0.00209274	
0.9	0.00259006	-0.00209274	
0.9	0.00259007	-0.00209274	
0.9	0.00259007	-0.00209274	
0.902	0.00259006	-0.00209274	
0.903	0.00259006	-0.00209274	
0.908	0.00259006	-0.00209274	
0.908889	0.00259006	-0.00209274	
0.91	0.00259006	-0.00209274	
0.91	0.00259006	-0.00209274	
0.901445	0.00259006	-0.00209274	
0.902168	0.00259006	-0.00209274	
0.905781	0.00259006	-0.00209274	
0.906423	0.00259006	-0.00209274	
0.907226	0.00259006	-0.00209274	
0.907226	0.00259006	-0.00209274	
0.907226	0.00259006	-0.00209274	
0.907781	0.00259006	-0.00209274	
0.908058	0.00259006	-0.00209274	
0.909445	0.00259006	-0.00209274	
0.909692	0.00259006	-0.00209274	
0.91	0.00259006	-0.00209274	
0.91	0.00259006	-0.00209274	
0.91	0.00259006	-0.00209274	
0.912	0.00259006	-0.00209274	
0.913	0.00259006	-0.00209274	
0.918	0.00259006	-0.00209274	
0.918889	0.00259006	-0.00209274	
0.92	0.00259006	-0.00209274	
0.92	0.00259006	-0.00209274	
0.92	0.00259006	-0.00209274	
0.922	0.00259006	-0.00209274	
0.923	0.00259006	-0.00209274	
0.928	0.00259005	-0.00209274	
0.928889	0.00259005	-0.00209274	
0.93	0.00259005	-0.00209274	
0.93	0.00259005	-0.00209274	
0.921445	0.00259006	-0.00209274	
0.922168	0.00259006	-0.00209274	
0.925781	0.00259006	-0.00209274	
0.926423	0.00259006	-0.00209274	
0.927226	0.00259005	-0.00209274	
0.927226	0.00259006	-0.00209274	
0.927226	0.00259006	-0.00209274	
0.927781	0.00259006	-0.00209274	
0.928058	0.00259006	-0.00209274	
0.929445	0.00259005	-0.00209274	
0.929692	0.00259005	-0.00209274	
0.93	0.00259005	-0.00209274	
0.93	0.00259005	-0.00209274	
0.93	0.00259005	-0.00209274	
0.932	0.00259005	-0.00209274	
0.933	0.00259005	-0.00209274	
0.938	0.00259005	-0.00209274	
0.938889	0.00259005	-0.00209274	
0.94	0.00259005	-0.00209274	
0.94	0.00259005	-0.00209274	
0.94	0.00259005	-0.00209274	
0.942	0.00259005	-0.00209273	
0.943	0.00259005	-0.00209273	
0.948	0.00259005	-0.00209273	
0.948889	0.00259005	-0.00209273	
0.95	0.00259004	-0.00209273	
0.95	0.00259005	-0.00209273	
0.941445	0.00259005	-0.00209273	
0.942168	0.00259005	-0.00209273	
0.945781	0.00259005	-0.00209273	
0.946423	0.00259005	-0.00209273	
0.947226	0.00259005	-0.00209273	
0.947226	0.00259005	-0.00209273	
0.947226	0.00259005	-0.00209273	
0.947781	0.00259005	-0.00209273	
0.948058	0.00259005	-0.00209273	
0.949445	0.00259005	-0.00209273	
0.949692	0.00259005	-0.00209273	
0.95	0.00259005	-0.00209273	
0.95	0.00259005	-0.00209273	
0.95	0.00259005	-0.00209273	
0.952	0.00259005	-0.00209273	
0.953	0.00259005	-0.00209273	
0.958	0.00259004	-0.00209273	
0.958889	0.00259004	-0.00209273	
0.96	0.00259004	-0.00209273	
0.96	0.00259004	-0.00209273	
0.96	0.00259004	-0.00209273	
0.962	0.00259004	-0.00209273	
0.963	0.00259004	-0.00209273	
0.968	0.00259004	-0.00209273	
0.968889	0.00259004	-0.00209273	
0.97	0.00259004	-0.00209273	
0.97	0.00259004	-0.00209273	
0.961445	0.00259004	-0.00209273	
0.962168	0.00259004	-0.00209273	
0.965781	0.00259004	-0.00209273	
0.966423	0.00259004	-0.00209273	
0.967226	0.00259004	-0.00209273	
0.967226	0.00259004	-0.00209273	
0.967226	0.00259004	-0.00209273	
0.967781	0.00259004	-0.00209273	
0.968058	0.00259004	-0.00209273	
0.969445	0.00259004	-0.00209273	
0.969692	0.00259004	-0.00209273	
0.97	0.00259004	-0.00209273	
0.97	0.00259004	-0.00209273	
0.97	0.00259004	-0.00209273	
0.972	0.00259004	-0.00209273	
0.973	0.00259004	-0.00209273	
0.978	0.00259003	-0.00209273	
0.978889	0.00259003	-0.00209273	
0.98	0.00259003	-0.00209273	
0.98	0.00259003	-0.00209273	
0.98	0.00259003	-0.00209273	
0.982	0.00259003	-0.00209273	
0.983	0.00259003	-0.00209273	
0.988	0.00259003	-0.00209273	
0.988889	0.00259003	-0.00209273	
0.99	0.00259003	-0.00209272	
0.99	0.00259003	-0.00209273	
0.981445	0.00259003	-0.00209273	
0.982168	0.00259003	-0.00209273	
0.985781	0.00259003	-0.00209273	
0.986423	0.00259003	-0.00209273	
0.987226	0.00259003	-0.00209273	
0.987226	0.00259003	-0.00209273	
0.987226	0.00259003	-0.00209273	
0.987781	0.00259003	-0.00209273	
0.988058	0.00259003	-0.00209273	
0.989445	0.00259003	-0.00209273	
0.989692	0.00259003	-0.00209273	
0.99	0.00259003	-0.00209273	
0.99	0.00259003	-0.00209273	
0.99	0.00259003	-0.00209273	
0.992	0.00259003	-0.00209273	
0.993	0.00259003	-0.00209272	
0.998	0.00259003	-0.00209272	
0.998889	0.00259003	-0.00209272	
1	0.00259002	-0.00209272	
1	0.00259003	-0.00209272	
1	0.00259003	-0.00209272	
1.002	0.00259002	-0.00209272	
1.003	0.00259002	-0.00209272	
1.008	0.00259002	-0.00209272	
1.00889	0.00259002	-0.00209272	
1.01	0.00259002	-0.00209272	
1.01	0.00259002	-0.00209272	
1.00145	0.00259002	-0.00209272	
1.00217	0.00259002	-0.00209272	
1.00578	0.00259002	-0.00209272	
1.00642	0.00259002	-0.00209272	
1.00723	0.00259002	-0.00209272	
1.00723	0.00259002	-0.00209272	
1.00723	0.00259002	-0.00209272	
1.00778	0.00259002	-0.00209272	
1.00806	0.00259002	-0.00209272	
1.00945	0.00259002	-0.00209272	
1.00969	0.00259002	-0.00209272	
1.01	0.00259002	-0.00209272	
1.01	0.00259002	-0.00209272	
1.01	0.00259002	-0.00209272	
1.012	0.00259002	-0.00209272	
1.013	0.00259002	-0.00209272	
1.018	0.00259002	-0.00209272	
1.01889	0.00259002	-0.00209272	
1.02	0.00259002	-0.00209272	
1.02	0.00259002	-0.00209272	
1.02	0.00259002	-0.00209272	
1.022	0.00259002	-0.00209272	
1.023	0.00259002	-0.00209272	
1.028	0.00259001	-0.00209272	
1.02889	0.00259001	-0.00209272	
1.03	0.00259001	-0.00209272	
1.03	0.00259001	-0.00209272	
1.02145	0.00259002	-0.00209272	
1.02217	0.00259002	-0.00209272	
1.02578	0.00259001	-0.00209272	
1.02642	0.00259001	-0.00209272	
1.02723	0.00259001	-0.00209272	
1.02723	0.00259001	-0.00209272	
1.02723	0.00259001	-0.00209272	
1.02778	0.00259001	-0.00209272	
1.02806	0.00259001	-0.00209272	
1.02945	0.00259001	-0.00209272	
1.02969	0.00259001	-0.00209272	
1.03	0.00259001	-0.00209272	
1.03	0.00259001	-0.00209272	
1.03	0.00259001	-0.00209272	
1.032	0.00259001	-0.00209272	
1.033	0.00259001	-0.00209272	
1.038	0.00259001	-0.00209272	
1.03889	0.00259001	-0.00209272	
1.04	0.00259001	-0.00209272	
1.04	0.00259001	-0.00209272	
1.04	0.00259001	-0.00209272	
1.042	0.00259001	-0.00209272	
1.043	0.00259001	-0.00209272	
1.048	0.00259001	-0.00209271	
1.04889	0.00259	-0.00209271	
1.05	0.00259	-0.00209271	
1.05	0.00259001	-0.00209271	
1.04145	0.00259001	-0.00209272	
1.04217	0.00259001	-0.00209272	
1.04578	0.00259001	-0.00209272	
1.04642	0.00259001	-0.00209272	
1.04723	0.00259001	-0.00209271	
1.04723	0.00259001	-0.00209271	
1.04723	0.00259001	-0.00209271	
1.04778	0.00259001	-0.00209271	
1.04806	0.00259001	-0.00209271	
1.04945	0.00259001	-0.00209271	
1.04969	0.00259001	-0.00209271	
1.05	0.00259001	-0.00209271	
1.05	0.00259001	-0.00209271	
1.05	0.00259001	-0.00209271	
1.052	0.00259001	-0.00209271	
1.053	0.00259	-0.00209271	
1.058	0.00259	-0.00209271	
1.05889	0.00259	-0.00209271	
1.06	0.00259	-0.00209271	
1.06	0.00259	-0.00209271	
1.06	0.00259	-0.00209271	
1.062	0.00259	-0.00209271	
1.063	0.00259	-0.00209271	
1.068	0.00259	-0.00209271	
1.06889	0.00259	-0.00209271	
1.07	0.00259	-0.00209271	
1.07	0.00259	-0.00209271	
1.06145	0.00259	-0.00209271	
1.06217	0.00259	-0.00209271	
1.06578	0.00259	-0.00209271	
1.06642	0.00259	-0.00209271	
1.06723	0.00259	-0.00209271	
1.06723	0.00259	-0.00209271	
1.06723	0.00259	-0.00209271	
1.06778	0.00259	-0.00209271	
1.06806	0.00259	-0.00209271	
1.06945	0.00259	-0.00209271	
1.06969	0.00259	-0.00209271	
1.07	0.00259	-0.00209271	
1.07	0.00259	-0.00209271	
1.07	0.00259	-0.00209271	
1.072	0.00259	-0.00209271	
1.073	0.00259	-0.00209271	
1.078	0.00259	-0.00209271	
1.07889	0.00259	-0.00209271	
1.08	0.00259	-0.00209271	
1.08	0.00259	-0.00209271	
1.08	0.00259	-0.00209271	
1.082	0.00259	-0.00209271	
1.083	0.00258999	-0.00209271	
1.088	0.00258999	-0.00209271	
1.08889	0.00258999	-0.00209271	
1.09	0.00258999	-0.00209271	
1.09	0.00258999	-0.00209271	
1.08145	0.00259	-0.00209271	
1.08217	0.00259	-0.00209271	
1.08578	0.00258999	-0.00209271	
1.08642	0.00258999	-0.00209271	
1.08723	0.00258999	-0.00209271	
1.08723	0.00258999	-0.00209271	
